FECHA_DE_RECEPCION;HORA_DE_RECEPCION;SECCION_ID;SECCION;ANOMALIA_ID;ANOMALIA;TIPO_DE_VIAL_ID;TIPO_DE_VIAL;NOMBRE_DE_VIAL;NUMERO;DISTRITO_ID;DISTRITO;BARRIO_ID;BARRIO;CODIGO_POSTAL
29/07/2016;06:44:44;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3420;CAMBIO VOL CUBO NARANJA ORG 2 RUEDAS 360 L;299;CARRETERA;VILLAVERDE A VALLECAS;1;17;VILLAVERDE;1704;LOS ROSALES;28041
29/07/2016;06:44:58;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SOMBRERERIA;14;1;CENTRO;102;EMBAJADORES;28012
29/07/2016;06:46:20;50;MOBILIARIO URBANO;3496;BOLARDO ROTO;294;PASEO;DELICIAS;140;2;ARGANZUELA;203;CHOPERA;28045
29/07/2016;06:46:23;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;299;CARRETERA;VILLAVERDE A VALLECAS;1;17;VILLAVERDE;1704;LOS ROSALES;28041
29/07/2016;06:47:22;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3463;RETIRADA CONTENEDOR OBRA LLENO;291;CALLE;VITAL AZA;51;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;28017
29/07/2016;06:48:17;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;295;PLAZA;TENIENTE DE ALCALDE PEREZ PILLADO;2;7;CHAMBERI;706;VALLEHERMOSO;28003
29/07/2016;06:49:04;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MOLINO DE VIENTO;10;1;CENTRO;105;UNIVERSIDAD;28004
29/07/2016;06:49:13;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3446;LIMPIEZA Y/O DESBROCE SOLARES Y ZONAS TERRIZAS;291;CALLE;NICOLAS MORALES;19;11;CARABANCHEL;1103;SAN ISIDRO;28019
29/07/2016;06:50:02;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;NICOLAS SANCHEZ;38;12;USERA;1207;PRADOLONGO;28026
29/07/2016;06:50:13;37;L PAPELERAS VACIADO/REPAR/REPOS/BOLSAS EXC CANINOS E;3330;REPOSICION BOLSAS EXCREMENTOS CANINOS EN PAPELERA;295;PLAZA;TENIENTE DE ALCALDE PEREZ PILLADO;2;7;CHAMBERI;706;VALLEHERMOSO;28003
29/07/2016;06:50:32;57;BICICLETA PUBLICA;3558;BICICLETA. PINCHAZO DE RUEDA;291;CALLE;BRAVO MURILLO;40;7;CHAMBERI;703;TRAFALGAR;28015
29/07/2016;06:51:41;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;VILLABLANCA;31;19;VICALVARO;1902;AMBROZ;28032
29/07/2016;06:51:46;14;EXTERNO;1986;EXTERNO;293;GLORIETA;MALAGA;11;12;USERA;1202;ORCASUR;28041
29/07/2016;06:51:47;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3375;DESAPARECIDO CUBO AMARILLO ENV 2 RUEDAS 240 L;291;CALLE;MERCEDES ARTEAGA;18;11;CARABANCHEL;1102;OPAÑEL;28019
29/07/2016;06:51:59;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;291;CALLE;SERRANO;10;4;SALAMANCA;401;RECOLETOS;28001
29/07/2016;06:52:45;40;R CUBO/CONT (ORGANICO/ENVASES) HORQUILLAS/BANDERINES E;3436;REPOSICION HORQUILLAS_BANDERINES CONTEN ORG-ENV V.PUBLICA;291;CALLE;ANTILLON;1;10;LATINA;1002;PUERTA DEL ANGEL;28011
29/07/2016;06:53:08;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ANTONIO MAURA;1;3;RETIRO;305;LOS JERONIMOS;28014
29/07/2016;06:53:45;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;MENDEZ ALVARO;30;2;ARGANZUELA;206;PALOS DE MOGUER;28045
29/07/2016;06:53:56;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MERCURIO;3;19;VICALVARO;1901;CASCO H.VICALVARO;28032
29/07/2016;06:54:30;14;EXTERNO;1986;EXTERNO;291;CALLE;PUERTO DE BEJAR;14;2;ARGANZUELA;204;LEGAZPI;28045
29/07/2016;06:54:52;37;L PAPELERAS VACIADO/REPAR/REPOS/BOLSAS EXC CANINOS E;3327;VACIADO PAPELERA;291;CALLE;SANTA SUSANA;53;16;HORTALEZA;1604;PINAR DEL REY;28033
29/07/2016;06:55:14;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;CAPITAN SALAZAR MARTINEZ;9;1;CENTRO;102;EMBAJADORES;28005
29/07/2016;06:56:08;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;MONTEARAGON;3;16;HORTALEZA;1603;CANILLAS;28033
29/07/2016;06:56:12;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3447;LIMPIEZA PINTADAS V.PUBLICA/Z. VERDES (MUROS/FACHADAS..);292;AVENIDA;BRUSELAS;64;4;SALAMANCA;404;GUINDALERA;28028
29/07/2016;06:56:15;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;294;PASEO;SAN FRANCISCO DE SALES;13;7;CHAMBERI;706;VALLEHERMOSO;28003
29/07/2016;06:56:37;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;GINZO DE LIMIA;2;8;FUENCARRAL-EL PARDO;805;LA PAZ;28029
29/07/2016;06:56:43;65;ZONAS VERDES Y BOCAS DE RIEGO;2097;SOLICITUD DE RIEGO DE ZONAS VERDES;294;PASEO;DOCTOR VALLEJO NAGERA;1;2;ARGANZUELA;202;ACACIAS;28005
29/07/2016;06:57:33;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;VIRGEN DE ARANZAZU;1;8;FUENCARRAL-EL PARDO;806;VALVERDE;28034
29/07/2016;06:57:39;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;MARTIN DE LOS HEROS;31;9;MONCLOA-ARAVACA;902;ARGUELLES;28008
29/07/2016;06:59:19;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SAN DACIO;26;8;FUENCARRAL-EL PARDO;806;VALVERDE;28034
29/07/2016;06:59:29;57;BICICLETA PUBLICA;3687;USUARIO. NO HA RECIBIDO EL CORREO ELECTRONICO DE ALTA;291;CALLE;LONDRES;6;4;SALAMANCA;404;GUINDALERA;28028
29/07/2016;07:00:44;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;MANUEL MAROTO;21;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
29/07/2016;07:00:45;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;AMPARO;1;1;CENTRO;102;EMBAJADORES;28012
29/07/2016;07:01:16;44;R CUBO/CONT (PAPEL/VIDRIO) REPOS/REPARAC E;3424;REPARACION CONTENEDOR VIDRIO (IGLU VERDE);291;CALLE;GALIANA;14;10;LATINA;1002;PUERTA DEL ANGEL;28011
29/07/2016;07:01:18;5;ARBOLADO VIARIO;2655;ENDEREZAR ARBOL INCLINADO;291;CALLE;ARGANDA;2;2;ARGANZUELA;202;ACACIAS;28005
29/07/2016;07:01:21;5;ARBOLADO VIARIO;2657;PODA DE ARBOL;291;CALLE;INFANTA MERCEDES;36;6;TETUAN;603;CASTILLEJOS;28020
29/07/2016;07:01:39;50;MOBILIARIO URBANO;3543;INSTALACION MOBILIARIO VARIO;291;CALLE;JOAQUIN LORENZO;107;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28035
29/07/2016;07:02:06;40;R CUBO/CONT (ORGANICO/ENVASES) HORQUILLAS/BANDERINES E;3437;REPARACION HORQUILLAS_BANDERINES CONTEN ORG-ENV V.PUBLICA;308;CAMINO;VIEJO DE VICALVARO;9;19;VICALVARO;1902;AMBROZ;28032
29/07/2016;07:02:29;22;PAVIMENTOS;1843;HUNDIMIENTO EN ACERA;291;CALLE;CORAZON DE MARIA;44;5;CHAMARTIN;502;PROSPERIDAD;28002
29/07/2016;07:02:52;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MESON DE PAREDES;1;1;CENTRO;102;EMBAJADORES;28012
29/07/2016;07:03:05;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3363;ROTO CUBO AMARILLO ENV 2 RUEDAS 120 L;292;AVENIDA;VALDECULEBRAS;139;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
29/07/2016;07:03:12;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;294;PASEO;CASTELLANA;42;4;SALAMANCA;406;CASTELLANA;28046
29/07/2016;07:03:26;57;BICICLETA PUBLICA;3573;USUARIO. TARJETA DE USUARIO. EL SISTEMA NO LA RECONOCE;291;CALLE;JESUS;2;1;CENTRO;103;CORTES;28014
29/07/2016;07:03:49;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3358;AVERIADO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;ALFREDO CASTRO CAMBA;36;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
29/07/2016;07:04:04;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3372;ROTO CONTENEDOR NARANJA ORG VIA PUBLICA (4 RUEDAS);291;CALLE;VIRGEN DE LOS DESAMPARADOS;12;17;VILLAVERDE;1705;LOS ANGELES;28041
29/07/2016;07:04:32;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3372;ROTO CONTENEDOR NARANJA ORG VIA PUBLICA (4 RUEDAS);291;CALLE;ALCOCER;33;17;VILLAVERDE;1705;LOS ANGELES;28021
29/07/2016;07:04:39;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;292;AVENIDA;VALLE;15;7;CHAMBERI;706;VALLEHERMOSO;28003
29/07/2016;07:04:58;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;ENTREVIAS;2;13;PUENTE DE VALLECAS;1301;ENTREVIAS;28053
29/07/2016;07:04:59;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3383;DESAPARECIDO CONTENEDOR NARANJA ORG VIA PUBLICA (4RUEDAS);291;CALLE;IGNACIO SANTOS VIÑUELAS;16;17;VILLAVERDE;1704;LOS ROSALES;28021
29/07/2016;07:05:03;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;EGUILAZ;6;7;CHAMBERI;703;TRAFALGAR;28010
29/07/2016;07:05:21;40;R CUBO/CONT (ORGANICO/ENVASES) HORQUILLAS/BANDERINES E;3437;REPARACION HORQUILLAS_BANDERINES CONTEN ORG-ENV V.PUBLICA;291;CALLE;BENITA LOPEZ;40;17;VILLAVERDE;1704;LOS ROSALES;28021
29/07/2016;07:05:26;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;PADILLA;52;4;SALAMANCA;405;LISTA;28006
29/07/2016;07:05:27;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;CAÑOS DE SAN PEDRO;4;19;VICALVARO;1901;CASCO H.VICALVARO;28032
29/07/2016;07:09:13;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;PEDRO DIEZ;8;11;CARABANCHEL;1103;SAN ISIDRO;28019
29/07/2016;07:09:42;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;VILLAMANTA;26;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
29/07/2016;07:10:16;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;SAN BERNABE;16;1;CENTRO;101;PALACIO;28005
29/07/2016;07:10:36;49;R CUBO/CONT (TODO TIPO) CAMBIO UBICACION A;3454;CONTENEDOR NARANJA ORG VIA PUBLICA (4RUEDAS);291;CALLE;NICOLAS MORALES;2;11;CARABANCHEL;1103;SAN ISIDRO;28019
29/07/2016;07:10:42;16;FUENTES ORNAMENTALES;2057;SUCIEDAD EN EL AGUA;292;AVENIDA;ENSANCHE DE VALLECAS;1;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
29/07/2016;07:11:16;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MONTE OLIVETI;22;13;PUENTE DE VALLECAS;1306;NUMANCIA;28038
29/07/2016;07:11:25;46;R CUBO/CONT (TODO TIPO) VACIADO E;3434;VACIADO CONTENEDOR PAPEL (DEPENDENCIAS);291;CALLE;MARIA SEVILLA DIAGO;13;20;SAN BLAS;2005;ROSAS;28022
29/07/2016;07:11:29;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;CAMARENA;298;10;LATINA;1004;ALUCHE;28047
29/07/2016;07:12:24;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3378;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 120 L;291;CALLE;LA CORUÑA;24;6;TETUAN;602;CUATRO CAMINOS;28020
29/07/2016;07:12:35;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;WAD-RAS;9;6;TETUAN;601;BELLAS VISTAS;28039
29/07/2016;07:13:05;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3465;INCIDENCIAS SACO ESCOMBROS/CONTENEDOR OBRA;291;CALLE;LOS PEÑASCALES;15;4;SALAMANCA;403;FUENTE DEL BERRO;28028
29/07/2016;07:13:14;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3378;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 120 L;291;CALLE;CABALLERO DE LA TRISTE FIGURA;45;8;FUENCARRAL-EL PARDO;806;VALVERDE;28034
29/07/2016;07:13:30;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;ABRANTES;147;11;CARABANCHEL;1107;ABRANTES;28025
29/07/2016;07:14:09;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3463;RETIRADA CONTENEDOR OBRA LLENO;291;CALLE;MONTELEON;16;1;CENTRO;105;UNIVERSIDAD;28004
29/07/2016;07:14:59;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;292;AVENIDA;ABRANTES;147;11;CARABANCHEL;1107;ABRANTES;28025
29/07/2016;07:16:35;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;COLLADO DE CERRO MALEJO;8;8;FUENCARRAL-EL PARDO;807;MIRASIERRA;28035
29/07/2016;07:18:16;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;SANTA ENGRACIA;49;7;CHAMBERI;703;TRAFALGAR;28010
29/07/2016;07:18:18;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;PUERTO DE MASPALOMAS;5;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
29/07/2016;07:18:39;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MINEROS;1;11;CARABANCHEL;1107;ABRANTES;28025
29/07/2016;07:18:57;49;R CUBO/CONT (TODO TIPO) CAMBIO UBICACION A;3454;CONTENEDOR NARANJA ORG VIA PUBLICA (4RUEDAS);291;CALLE;ENRIQUE D'ALMONTE;1;4;SALAMANCA;403;FUENTE DEL BERRO;-1
29/07/2016;07:19:07;65;ZONAS VERDES Y BOCAS DE RIEGO;3618;APP. MOVIL/WEB AVISOS ZONAS VERDES;291;CALLE;OTOÑO;42;20;SAN BLAS;2006;REJAS;-1
29/07/2016;07:21:00;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;HUERTAS;61;1;CENTRO;103;CORTES;28014
29/07/2016;07:21:12;22;PAVIMENTOS;1846;REPARACION BALDOSAS;291;CALLE;SALOBREÑA;17;12;USERA;1202;ORCASUR;28041
29/07/2016;07:21:32;49;R CUBO/CONT (TODO TIPO) CAMBIO UBICACION A;3454;CONTENEDOR NARANJA ORG VIA PUBLICA (4RUEDAS);291;CALLE;ARALAR;13;4;SALAMANCA;403;FUENTE DEL BERRO;-1
29/07/2016;07:21:42;57;BICICLETA PUBLICA;3740;USUARIO. PAGO TARIFA ABONO ERRONEA;291;CALLE;FERNANDO EL CATOLICO;19;7;CHAMBERI;702;ARAPILES;28015
29/07/2016;07:22:11;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;ADELFAS;18;3;RETIRO;302;ADELFAS;28007
29/07/2016;07:22:13;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;ANITA VINDEL;18;9;MONCLOA-ARAVACA;907;ARAVACA;28023
29/07/2016;07:23:06;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3381;DESAPARECIDO CONTENEDOR NARANJA ORG 4 RUEDAS 800L DEPENDEN;291;CALLE;ZORRILLA;31;1;CENTRO;103;CORTES;28014
29/07/2016;07:23:20;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3447;LIMPIEZA PINTADAS V.PUBLICA/Z. VERDES (MUROS/FACHADAS..);293;GLORIETA;PIRAMIDES;1;2;ARGANZUELA;202;ACACIAS;28005
29/07/2016;07:23:38;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;TOMELLOSO;1;12;USERA;1204;ALMENDRALES;28026
29/07/2016;07:24:05;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;REUS;5;11;CARABANCHEL;1106;BUENAVISTA;28044
29/07/2016;07:24:25;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;292;AVENIDA;LOS ROSALES;93;17;VILLAVERDE;1703;BUTARQUE;28021
29/07/2016;07:24:55;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3368;ROTO CUBO NARANJA ORG 2 RUEDAS 240 L;295;PLAZA;DOCTOR LAGUNA;5;3;RETIRO;306;NIÑO JESUS;28009
29/07/2016;07:25:01;22;PAVIMENTOS;1846;REPARACION BALDOSAS;291;CALLE;SANGUIÑO;2;10;LATINA;1007;LAS AGUILAS;28044
29/07/2016;07:25:07;65;ZONAS VERDES Y BOCAS DE RIEGO;2097;SOLICITUD DE RIEGO DE ZONAS VERDES;291;CALLE;TOMELLOSO;1;12;USERA;1204;ALMENDRALES;28026
29/07/2016;07:25:07;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;ALDEA DEL FRESNO;15;2;ARGANZUELA;203;CHOPERA;28045
29/07/2016;07:25:25;22;PAVIMENTOS;1846;REPARACION BALDOSAS;291;CALLE;SALOBREÑA;28;12;USERA;1202;ORCASUR;-1
29/07/2016;07:26:29;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;SARRIA;40;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
29/07/2016;07:26:46;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3446;LIMPIEZA Y/O DESBROCE SOLARES Y ZONAS TERRIZAS;292;AVENIDA;LOS ROSALES;93;17;VILLAVERDE;1703;BUTARQUE;28021
29/07/2016;07:26:48;37;L PAPELERAS VACIADO/REPAR/REPOS/BOLSAS EXC CANINOS E;3327;VACIADO PAPELERA;291;CALLE;TOMELLOSO;1;12;USERA;1204;ALMENDRALES;28026
29/07/2016;07:27:16;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;DOS HERMANAS;6;1;CENTRO;102;EMBAJADORES;28012
29/07/2016;07:27:44;54;SEMAFOROS;3578;SEMAFOROS APAGADOS;291;CALLE;NARVAEZ;3;4;SALAMANCA;402;GOYA;28009
29/07/2016;07:28:09;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3373;RETIRADA POR ABANDONADO CUBO/CONTEN ORG_ENV 2 Y 4 RUEDAS;291;CALLE;HARTZENBUSCH;8;7;CHAMBERI;703;TRAFALGAR;28010
29/07/2016;07:28:11;57;BICICLETA PUBLICA;3740;USUARIO. PAGO TARIFA ABONO ERRONEA;291;CALLE;GUZMAN EL BUENO;2;7;CHAMBERI;701;GAZTAMBIDE;28015
29/07/2016;07:28:26;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;292;AVENIDA;PIO XII;46;5;CHAMARTIN;506;CASTILLA;28016
29/07/2016;07:28:46;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;306;BULEVAR;INDALECIO PRIETO;2;19;VICALVARO;1901;CASCO H.VICALVARO;28032
29/07/2016;07:29:10;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;COSTA BRAVA;22;8;FUENCARRAL-EL PARDO;807;MIRASIERRA;28034
29/07/2016;07:29:16;59;SER;3706;PARQUIMETRO. NO IMPRIME TICKET;291;CALLE;MAURICIO LEGENDRE;1;5;CHAMARTIN;506;CASTILLA;28046
29/07/2016;07:29:34;57;BICICLETA PUBLICA;3564;ANCLAJE: NO SE CONSIGUE ENGANCHAR/METER BICI;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
29/07/2016;07:29:46;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;295;PLAZA;CHUECA;0;1;CENTRO;104;JUSTICIA;0
29/07/2016;07:30:39;59;SER;3600;PAGOS EN EFECTIVO. DEVOLUCION DINERO POR CANCELACION AUTORIZ;295;PLAZA;CONDE DEL VALLE DE SUCHIL;3;7;CHAMBERI;702;ARAPILES;28015
29/07/2016;07:30:46;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;PUENTEAREAS;15;5;CHAMARTIN;502;PROSPERIDAD;28002
29/07/2016;07:30:57;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;294;PASEO;COMANDANTE FORTEA;9;9;MONCLOA-ARAVACA;901;CASA DE CAMPO;-1
29/07/2016;07:31:29;46;R CUBO/CONT (TODO TIPO) VACIADO E;3434;VACIADO CONTENEDOR PAPEL (DEPENDENCIAS);291;CALLE;FRANCISCO Y JACINTO ALCANTARA;1;9;MONCLOA-ARAVACA;901;CASA DE CAMPO;28008
29/07/2016;07:31:34;65;ZONAS VERDES Y BOCAS DE RIEGO;1996;ROTURA DE GOTERO DE RIEGO EN ZONA VERDE;292;AVENIDA;GENERAL PERON;4;6;TETUAN;602;CUATRO CAMINOS;28020
29/07/2016;07:31:46;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;APOSTOL SANTIAGO;31;15;CIUDAD LINEAL;1501;VENTAS;28017
29/07/2016;07:32:16;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MOREJA;28;12;USERA;1202;ORCASUR;28041
29/07/2016;07:33:52;59;SER;3706;PARQUIMETRO. NO IMPRIME TICKET;291;CALLE;COLOMBIA;4;5;CHAMARTIN;504;HISPANOAMERICA;28016
29/07/2016;07:33:57;5;ARBOLADO VIARIO;2657;PODA DE ARBOL;292;AVENIDA;PIO XII;104;5;CHAMARTIN;506;CASTILLA;28036
29/07/2016;07:34:07;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;316;COSTANILLA;ANGELES;7;1;CENTRO;101;PALACIO;28013
