NUNCUESTI;P0;P1;P2A;P2B;P3A;P3B;P3C;P3D;P3E;P3F;P3G;P3H;P3I;P3J;P3K;P3L;P3M;P4A;P4B;P5;P141;P142;P151;P152;P161;P162;P163;P164;P165;P166;P167;P168;P169;P1610;P1611;P1612;P1613;P1614;P1615;P1616;P1617;P17;P29;P301;P302;P31;P32LIT;P32;P33;P34;P35;P361;P362;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;SECCION;BARRIO;CODBARRIO;DISTRITO
11406479;1;5;4;4;2;3;2;2;2;2;3;3;2;3;3;3;3;4;4;3;4;3;4;3;2;1;0;4;0;3;2;3;3;5;2;7;6;4;5;3;2;2;1;31;2;1; ;724;1;2;6;;3;4;7;1;1;98;1;3;2;4;2;3;87;Los Ángeles;175;17
10641339;1;5;3;4;2;3;2;1;1;1;3;3;3;2;3;3;3;2;3;1;3;2;3;2;12;12;12;10;0;9;12;12;10;0;6;5;8;8;0;6;12;2;2;44;2;1; ;724;1;2;6;;5;1;3;1;1;4;1;4;2;9;2;3;32;San Fermín;123;12
11380017;1;5;3;3;2;3;2;1;2;1;3;3;3;2;3;4;4;3;4;2;2;1;2;1;9;4;1;10;2;6;6;8;6;6;5;9;9;7;8;7;0;2;2;41;2;1; ;724;1;2;2;;3;1;8;2;2;99;1;3;5;99;3;3;81;Zofio;126;12
10689794;1;5;4;4;2;3;2;2;2;2;3;2;2;2;2;3;3;2;3;2;4;4;4;4;6;2;2;7;2;2;2;2;4;2;3;8;2;2;4;2;5;2;1;87;5;1; ;724;1;4;1;2;;2;;2;2;2;2;5;2;2;2;2;29;Entrevías;131;13
11392630;1;5;3;3;2;3;2;2;2;2;3;3;3;2;3;3;3;4;4;3;3;2;3;2;7;3;3;9;2;2;2;2;2;2;2;7;2;6;6;1;2;1;2;74;5;1; ;724;1;2;6;;4;2;;2;2;3;2;3;7;1;2;3;58;Fuente del Berro;43;4
10875919;1;5;2;2;2;3;1;2;1;2;3;3;1;3;3;3;3;4;3;3;3;3;3;2;6;11;11;6;0;3;2;4;4;4;6;2;0;5;3;5;2;2;2;54;3;1; ;724;1;1;4;;5;1;6;2;2;2;3;5;5;1;1;3;5;Pavones;141;14
11518277;1;5;3;3;3;3;3;2;3;1;2;3;2;2;2;3;3;4;4;3;3;3;3;3;1;2;1;2;2;5;3;4;4;4;4;8;5;4;4;4;4;2;1;67;5;1; ;724;1;1;3;;2;2;;2;2;2;2;3;5;1;2;3;89;Horcajo;142;14
11714686;1;5;3;3;3;3;2;2;1;2;2;3;3;2;2;3;3;4;4;3;3;3;3;3;4;1;1;2;2;3;3;5;5;3;3;5;3;4;5;5;3;2;1;80;5;1; ;724;1;1;3;;4;2;;1;1;3;2;3;6;1;3;3;57;Trafalgar;73;7
11549268;1;4;3;3;3;3;3;2;2;3;3;2;3;2;2;3;3;4;4;3;3;2;3;2;5;3;3;4;3;3;4;4;5;5;5;5;4;4;5;4;4;2;2;35;2;1; ;724;1;1;4;;4;1;8;1;1;3;1;3;5;6;2;3;89;Pradolongo;127;12
11018297;1;5;3;3;2;2;3;2;2;2;2;3;2;2;3;2;2;3;4;2;3;2;3;2;2;3;1;4;1;2;3;3;5;3;4;3;3;2;3;2;3;2;2;74;5;1; ;724;1;1;3;2;;8;;2;2;2;1;3;6;1;3;3;18;Bellas Vistas;61;6
11448366;1;5;3;3;2;2;2;1;1;2;3;3;3;2;3;3;4;4;4;2;3;3;3;3;2;0;0;2;0;2;2;1;2;4;1;7;3;2;2;2;1;2;1;40;2;1; ;724;1;1;3;;5;1;4;1;1;3;1;4;4;2;2;3;6;Canillas;163;16
10805589;1;5;3;3;3;3;2;2;1;2;1;2;1;1;1;1;2;4;4;2;3;3;3;3;1;0;0;3;2;3;4;4;5;6;4;4;4;5;4;4;4;2;1;24;1;1;el sahara;504;2;2;1;;3;1;7;1;1;3;1;3;3;6;2;3;8;Imperial;21;2
11868753;1;5;3;3;3;3;3;2;2;2;3;2;2;2;2;3;3;4;4;3;3;3;3;3;4;2;1;1;1;2;3;3;4;4;3;6;4;4;4;4;4;2;2;66;5;1; ;724;1;1;4;;4;2;;1;1;6;2;3;6;1;2;3;108;Lista;45;4
11714698;1;5;3;3;3;3;2;2;2;2;2;2;2;3;3;3;3;4;4;2;3;3;3;3;4;1;1;1;2;2;3;3;4;4;4;6;4;4;4;4;4;2;1;28;1;1; ;724;1;2;3;;6;1;1;1;1;6;2;2;7;1;2;3;73;Trafalgar;73;7
11053611;1;5;3;3;3;3;3;2;2;1;1;3;3;2;2;2;2;4;4;3;3;3;3;3;2;3;2;2;2;2;3;4;4;4;4;4;4;5;3;4;5;2;1;39;2;1;dominicano;214;1;1;4;;2;4;7;2;2;2;1;4;5;6;2;3;36;Cuatro Caminos;62;6
11518255;1;5;3;3;3;3;3;2;2;4;3;2;2;2;3;3;3;4;4;3;3;3;3;3;3;1;1;1;1;3;3;3;4;5;5;5;5;4;4;5;5;2;2;16;1;1; ;724;1;2;6;;4;6;;1;1;98;1;3;8;8;2;3;89;Horcajo;142;14
11575998;1;5;3;3;3;2;2;1;1;1;3;2;2;1;2;2;3;4;4;8;3;8;3;8;3;2;1;1;0;1;3;2;2;2;2;4;1;3;2;2;2;2;1;89;5;1; ;724;1;4;1;;4;2;;2;2;2;2;3;98;6;3;3;79;Apóstol Santiafo;165;16
11601703;1;5;2;3;3;3;2;2;8;2;3;4;3;2;3;3;3;3;4;2;3;2;3;3;6;2;0;1;2;2;2;5;2;2;6;7;11;6;6;11;2;2;2;24;1;1; ;724;1;1;4;;6;1;4;1;1;6;2;3;5;1;1;3;191;Buenavista;116;11
11573825;1;5;4;4;2;3;3;1;2;1;3;2;3;2;3;3;3;3;3;8;3;3;3;2;5;0;1;4;0;2;2;1;3;3;4;7;2;7;6;5;0;2;2;77;5;2; ;724;1;4;1;2;;2;;2;2;2;1;4;5;2;3;3;79;Apóstol Santiafo;165;16
11466452;1;5;4;4;4;4;3;1;2;1;3;3;3;3;3;3;3;4;5;2;3;3;3;3;2;2;0;2;1;2;1;2;2;2;2;3;2;3;3;3;2;2;2;35;2;1; ;724;1;1;4;;6;1;4;1;1;99;2;3;99;99;2;3;99;Legazpi;24;2
10563370;1;4;3;4;3;3;2;2;2;3;3;3;3;3;3;4;4;4;5;2;3;2;4;3;6;7;7;7;5;5;3;4;3;3;7;10;7;7;3;3;0;2;2;26;1;2; ;724;1;2;1;;6;6;;1;1;1;2;3;6;1;2;3;6;Casco Historico de Vallecas;181;18
11793763;1;5;4;2;4;1;4;4;9;1;4;4;4;4;4;4;4;5;3;2;2;1;1;1;9;9;0;8;0;5;0;0;7;0;6;10;5;5;8;5;0;2;2;44;2;1; ;724;1;1;4;;5;1;3;1;1;6;2;3;99;99;1;3;54;El Plantío;96;9
11466607;1;4;3;4;4;4;2;1;2;1;4;4;8;2;4;4;4;5;5;1;4;4;3;3;0;0;0;0;0;0;0;5;5;0;0;8;0;8;0;10;0;2;1;57;4;1;peru;604;2;1;6;;6;1;8;1;1;3;1;5;3;7;3;3;145;Portazgo;135;13
11279771;1;5;2;3;2;2;2;1;8;1;2;1;2;2;2;2;3;3;3;1;3;2;3;2;4;1;0;9;9;8;3;5;2;3;6;8;3;7;2;4;0;2;2;42;2;1; ;724;1;1;4;;5;4;3;1;1;4;2;3;5;9;2;3;103;Los Rosales;174;17
11018309;1;4;2;3;3;3;2;2;1;2;2;3;2;2;3;3;3;3;4;1;3;2;3;2;5;3;2;3;1;5;4;4;7;5;6;6;6;7;6;6;6;2;1;62;4;1;ecuador;218;1;1;4;;2;1;7;1;1;3;2;4;7;6;2;3;4;Bellas Vistas;61;6
11812981;1;5;3;3;3;3;3;2;2;2;3;3;3;3;2;3;3;4;4;2;3;3;3;3;1;1;1;2;2;3;3;3;4;5;5;5;5;6;5;6;5;2;2;45;3;1; ;724;1;1;4;;6;1;3;1;1;5;2;2;6;6;2;3;1;El Viso;51;5
10943988;1;5;3;3;3;2;3;2;2;1;2;2;3;2;3;3;3;4;4;1;3;2;3;2;2;2;0;1;2;1;3;3;3;4;4;8;4;4;4;4;3;2;2;40;2;1; ;724;1;1;4;;4;1;6;1;1;5;1;3;6;1;2;3;36;Chopera;23;2
11207092;1;5;3;3;2;3;2;2;2;1;2;2;2;2;3;3;3;3;3;1;3;3;3;3;6;2;0;7;1;2;3;3;2;3;4;9;6;4;3;3;11;2;1;77;5;1; ;724;1;1;3;;4;2;;1;1;3;1;3;98;99;1;3;82;Vista Alegre;114;11
11838725;1;5;3;3;3;3;3;2;2;2;2;2;2;2;3;3;4;4;4;2;3;8;3;8;3;1;1;1;1;1;1;3;4;4;4;6;4;4;4;4;3;2;2;81;5;1; ;724;1;1;3;;4;2;;2;2;3;2;3;6;1;2;3;98;Lista;45;4
11316682;1;4;3;3;3;3;3;2;2;2;3;3;3;3;4;3;3;4;4;3;3;3;3;3;3;1;2;2;2;3;4;4;5;7;5;6;5;5;4;5;4;2;2;34;2;1; ;724;1;1;4;;4;1;5;1;1;3;2;3;4;2;2;3;45;Arapiles;72;7
11515332;1;3;3;4;3;3;2;1;2;1;3;3;3;3;3;3;4;3;4;1;3;3;3;3;3;1;1;5;1;2;3;3;5;2;6;8;3;1;4;2;0;2;2;25;1;1;rummania;642;2;2;6;;4;1;8;1;1;3;1;4;5;6;2;3;14;Ambroz;192;19
11785056;1;5;3;3;3;3;4;3;2;2;3;4;3;2;4;2;2;5;3;2;4;3;3;2;4;3;1;6;1;2;3;7;6;4;7;5;0;1;6;6;3;2;2;57;4;1; ;724;1;4;2;;6;1;3;1;1;98;1;3;6;1;2;3;155;Mirasierra;87;8
11478552;1;5;3;4;2;3;2;2;8;2;3;2;8;2;1;3;3;4;4;2;4;3;3;2;6;4;2;5;0;3;3;7;7;8;4;8;9;8;6;7;0;2;1;63;4;1; ;724;1;2;1;;4;3;;1;1;4;2;3;3;2;3;3;71;Valverde;86;8
11016402;1;5;3;3;4;2;2;1;1;1;1;1;1;1;3;3;3;4;4;2;3;3;3;2;1;3;0;5;0;3;4;2;2;6;3;7;7;6;7;7;8;2;1;34;2;1; ;724;1;2;1;;5;1;4;1;1;3;1;3;99;99;2;3;125;San Pascual;155;15
10248413;1;5;1;4;1;3;3;3;2;2;2;4;3;3;1;3;3;2;4;3;1;1;2;2;10;0;1;7;4;5;6;5;5;4;3;10;4;6;7;6;7;2;2;67;5;1; ;724;1;1;3;;2;2;;2;2;3;2;3;99;99;3;3;14;San Andrés;171;17
10248419;1;5;2;3;3;3;4;1;1;1;3;3;3;2;3;3;2;3;4;2;3;3;3;3;7;7;0;7;10;9;7;7;7;7;7;10;5;8;8;5;11;2;1;40;2;1;ecuador;218;1;1;3;;6;4;5;1;1;4;1;3;6;1;2;3;16;San Andrés;171;17
10973570;1;5;4;4;3;3;3;2;1;3;3;3;3;2;2;3;3;5;4;3;4;4;4;3;0;0;0;2;0;0;0;0;2;1;2;4;0;0;0;3;0;2;2;19;1;1; ;724;1;2;4;;4;6;;1;1;98;2;3;8;8;1;3;104;Piovera;162;16
11576013;1;5;3;3;4;3;2;2;2;2;3;3;3;2;3;3;3;4;4;8;3;2;3;2;4;0;1;3;0;1;2;3;3;2;2;8;3;4;3;4;2;2;2;61;4;1; ;724;1;3;1;;2;7;;2;2;3;2;3;99;99;2;3;97;Pinar del Rey;164;16
10618538;1;5;3;3;3;2;3;1;9;2;9;8;3;9;9;9;9;4;4;2;3;3;3;9;12;12;12;12;12;3;12;3;2;3;3;5;0;4;1;3;12;2;1;74;5;1; ;724;1;1;3;;6;2;;1;1;99;2;2;9;1;2;3;28;Adelfas;32;3
11200557;1;5;3;3;3;2;3;1;1;1;3;2;1;1;1;1;2;4;4;2;3;8;3;8;4;6;3;6;3;4;3;4;4;5;5;8;4;4;5;11;11;2;2;52;3;1; ;724;1;1;3;;4;4;4;1;1;5;1;8;99;99;3;3;29;Prosperidad;52;5
11074593;1;3;4;4;2;2;2;1;2;1;3;3;2;2;3;2;2;4;4;1;4;3;3;3;2;5;0;0;0;7;0;8;9;5;6;8;0;9;8;7;0;2;2;32;2;1;uruguay;858;2;1;4;;3;4;5;1;1;4;3;4;2;6;3;3;11;Palomas;161;16
11129765;1;5;3;3;3;8;3;3;2;1;3;2;3;3;3;3;3;4;4;1;2;1;3;2;1;0;0;5;7;2;0;8;9;9;9;10;0;8;8;1;0;2;1;41;2;1; ;724;1;1;4;;4;1;5;1;1;3;1;3;98;9;2;3;107;Butarque;173;17
11129763;1;5;3;2;2;3;8;2;8;2;3;3;3;8;3;3;3;4;3;3;4;4;2;1;2;2;0;2;0;2;2;2;2;2;2;2;2;5;10;5;2;2;1;53;3;1; ;724;1;1;4;;3;3;;1;1;2;1;4;5;6;2;3;107;Butarque;173;17
11207089;1;3;3;3;2;3;3;1;2;1;1;3;3;2;4;3;4;3;4;3;3;2;3;2;5;2;0;8;2;3;4;4;7;6;5;9;4;7;7;7;0;2;1;25;1;1; ;724;1;2;6;;4;1;4;1;1;3;1;3;5;99;2;3;82;Vista Alegre;114;11
11869706;1;5;3;2;3;4;3;4;3;3;2;3;4;3;3;3;4;4;4;3;4;3;3;8;3;1;2;4;6;3;2;4;5;2;7;7;3;5;4;3;2;2;2;59;4;1; ;724;1;1;4;;6;1;2;1;1;99;3;2;8;99;2;3;74;Jerónimos;35;3
11346485;1;4;3;3;2;2;2;1;1;1;2;2;2;3;3;3;2;3;4;2;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;2;2;18;1;1;filipinas;608;1;2;4;;3;6;;1;1;98;1;4;8;8;2;3;119;Palomeras Sureste;134;13
11154001;1;5;4;4;4;4;3;1;2;2;3;3;3;2;4;3;3;4;4;2;4;3;3;3;6;4;0;8;4;4;5;5;10;10;10;6;6;7;9;6;2;1;1;26;1;1;Rumanía;642;2;1;6;;5;4;5;1;1;1;1;3;99;7;2;3;116;Aluche;104;10
10972809;1;5;3;3;3;2;2;1;1;2;3;2;3;2;2;3;3;3;3;2;4;4;4;4;5;0;0;7;0;1;3;7;9;10;3;8;5;5;6;1;1;2;1;51;3;1; ;724;1;1;4;;3;1;6;1;1;4;1;4;4;2;2;3;13;Alameda de Osuna;211;21
10155218;1;5;1;2;2;2;1;2;2;1;2;4;3;2;3;3;3;1;3;1;1;1;2;2;8;8;8;10;8;8;10;10;8;10;7;8;10;10;7;8;6;1;2;41;2;1; ;724;1;2;1;;5;1;4;1;1;2;1;2;2;3;1;3;46;San Diego;132;13
11869719;1;5;4;3;3;3;4;3;3;4;3;3;2;3;3;4;4;4;4;3;3;2;3;2;4;5;5;3;5;4;3;5;5;6;6;5;6;4;7;5;7;1;1;30;2;1; ;724;1;2;6;;5;1;3;1;1;99;2;2;9;99;2;1;76;Jerónimos;35;3
11754183;1;3;4;4;4;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;1;4;1;7;7;5;7;7;7;7;7;7;7;7;7;7;7;7;7;10;1;1;25;1;2; ;724;1;2;6;;5;6;;1;1;1;1;3;4;7;2;3;36;Valdezarza;94;9
10248397;1;5;4;4;2;3;3;2;2;2;3;3;3;3;4;4;4;5;5;3;4;3;4;3;5;0;0;8;0;0;0;1;5;5;4;7;7;7;7;5;1;2;2;25;1;1; ;724;1;2;6;;4;4;4;1;1;3;1;3;4;3;1;3;74;Palomeras Bajas;133;13
11599674;1;5;3;3;3;3;2;1;8;2;3;3;3;2;3;3;3;3;3;1;3;3;3;3;3;0;1;6;1;2;1;2;2;5;4;8;1;4;4;2;0;2;1;18;1;1; ;724;1;2;6;;3;5;;1;1;98;2;3;8;8;2;3;73;Apóstol Santiafo;165;16
11270590;1;5;3;3;2;3;2;2;1;2;2;3;3;2;3;3;3;4;4;2;4;4;4;4;0;3;3;7;1;3;3;3;7;5;7;3;7;5;7;7;0;2;1;36;2;1; ;724;1;2;6;;6;4;3;1;1;6;2;3;4;5;1;3;42;La Paz;85;8
11754173;1;5;4;4;2;2;2;2;2;1;2;2;2;1;2;2;2;4;4;3;3;3;3;9;9;12;0;12;0;12;6;7;12;6;7;10;5;6;6;5;5;2;2;49;3;1; ;724;1;1;4;;4;4;5;1;1;5;2;3;99;3;2;3;60;Valdezarza;94;9
11478290;1;9;3;3;1;2;2;2;1;1;2;3;2;2;3;3;3;3;3;3;3;3;3;3;5;1;0;3;1;1;1;2;2;6;2;10;3;5;6;4;3;2;2;63;4;1; ;724;1;1;3;;2;8;;2;2;3;1;4;4;99;3;3;12;Recoletos;41;4
11322808;1;1;1;2;1;2;2;2;1;1;1;1;1;1;2;2;2;2;2;1;3;2;3;3;7;4;2;7;3;7;7;8;8;5;6;9;7;5;4;5;2;2;1;56;4;1; ;724;1;3;1;;4;1;7;2;2;99;1;4;7;1;2;3;81;Zofio;126;12
11132438;1;5;3;3;3;3;3;2;2;3;2;3;3;3;3;3;3;4;5;3;2;2;2;2;9;9;1;6;7;8;9;5;6;4;3;8;3;4;5;5;5;2;1;27;1;1;china;156;9;1;3;;6;1;7;1;1;99;1;4;99;6;2;3;43;Almendrales;124;12
11491026;1;5;3;3;2;3;2;2;2;2;3;3;3;2;3;3;3;4;4;3;4;3;4;3;2;2;0;4;0;2;4;1;5;2;7;6;2;5;4;3;0;2;1;79;5;1; ;724;1;1;3;;4;2;;2;2;3;2;3;5;1;2;3;26;Ambroz;192;19
11469512;1;3;3;3;3;3;3;2;2;3;3;3;3;3;4;4;4;4;4;3;4;4;4;4;9;5;3;8;7;7;5;5;6;6;6;3;10;3;3;5;5;2;1;22;1;1;brasil;76;2;2;6;;4;1;4;1;1;3;3;4;99;99;2;3;120;Universidad;15;1
11530441;1;4;3;3;3;3;3;2;3;3;3;3;3;2;3;3;3;5;5;3;3;3;3;3;2;3;0;7;2;3;2;2;3;3;3;8;4;8;6;3;1;1;2;29;1;1;brasil;76;2;3;6;;4;1;5;1;1;1;1;3;98;99;1;3;170;Abrantes;117;11
10248416;1;5;2;4;2;4;4;1;1;2;3;3;3;2;3;4;4;3;4;3;3;3;4;4;8;0;0;5;8;5;5;5;3;5;3;6;11;6;8;6;1;2;1;41;2;1;rep dominicana;214;1;3;2;;6;4;3;1;1;4;1;3;99;99;1;3;16;San Andrés;171;17
11680631;1;5;3;3;3;2;2;2;2;2;3;3;3;2;2;3;3;4;4;2;3;3;3;3;4;2;1;2;2;1;2;2;3;4;3;6;4;4;4;4;3;2;1;77;5;1; ;724;1;1;4;2;;2;;2;2;2;1;4;3;6;3;3;43;Casco Histórico de Vallecas;181;18
11133617;1;5;3;3;3;3;3;2;2;1;2;1;2;2;3;2;2;4;4;3;3;3;3;3;2;2;1;2;2;2;2;2;5;2;3;4;3;5;3;3;3;2;2;45;3;1; ;724;1;1;4;;4;1;5;1;1;4;1;3;4;2;2;3;43;Cuatro Caminos;62;6
11680627;1;5;3;3;3;3;2;1;2;2;2;2;2;3;3;3;3;4;4;2;3;3;3;3;4;2;1;1;1;1;2;1;1;1;2;5;3;3;3;3;4;2;2;17;1;1; ;724;1;2;6;;4;6;;1;1;98;2;3;8;8;2;3;53;Casco Histórico de Vallecas;181;18
11815874;1;5;4;4;1;2;2;1;1;2;3;3;3;3;3;3;3;4;4;3;3;1;3;1;4;0;1;5;1;2;2;2;8;5;8;8;1;5;2;3;2;2;1;77;5;1; ;724;1;4;1;;4;2;;1;2;2;2;3;98;9;2;3;168;Las Águilas;107;10
10641438;1;5;4;4;4;4;2;2;2;1;4;4;4;1;4;4;4;3;4;1;3;1;4;2;5;7;4;10;0;5;5;6;6;8;8;8;8;8;8;8;12;2;1;37;2;1; ;724;1;1;3;;3;1;8;1;1;99;1;4;99;2;4;3;99;Orcasur;122;12
11550914;1;5;3;3;3;3;1;1;4;2;3;3;3;3;2;2;2;3;4;3;3;3;3;3;6;8;2;2;3;4;4;4;10;5;5;5;6;4;5;2;5;2;2;47;3;1; ;724;1;2;4;;4;1;5;1;1;99;2;3;99;99;2;3;37;Ventas;151;15
10265683;1;5;2;4;2;3;3;2;8;2;2;1;3;3;2;3;2;2;4;2;3;3;3;3;8;6;2;7;0;1;1;1;1;0;5;9;1;6;6;5;1;2;1;89;5;1; ;724;1;1;3;;2;2;;2;2;2;2;3;4;6;4;3;24;San Andrés;171;17
11758192;1;5;3;3;3;3;3;2;2;2;3;3;3;3;3;3;3;4;4;3;3;3;3;3;2;2;1;2;1;3;3;3;4;3;4;6;3;3;4;4;3;2;2;87;5;1; ;724;1;1;3;;5;2;;1;1;3;2;3;7;1;2;3;51;Ibiza;34;3
11053615;1;5;3;3;3;3;3;2;2;2;2;3;2;3;3;3;3;4;4;3;3;3;3;3;3;1;0;3;1;4;3;4;4;4;5;6;4;5;4;4;5;2;1;37;2;1; ;724;1;1;4;;6;1;4;1;1;6;2;3;6;1;2;3;36;Cuatro Caminos;62;6
11016698;1;5;3;3;3;2;2;2;2;3;2;3;2;2;1;3;3;4;4;1;3;3;3;3;11;11;11;11;11;4;11;11;0;1;3;5;0;4;5;5;0;2;2;29;1;1; ;724;1;2;3;;6;1;3;1;1;6;2;3;3;3;2;3;19;Prosperidad;52;5
11518252;1;5;3;3;3;3;3;2;2;2;2;2;3;3;2;2;3;4;4;3;3;1;3;2;4;3;1;5;1;2;2;2;3;3;3;7;3;4;4;5;4;2;2;77;5;1; ;724;1;4;1;2;;2;;2;2;2;1;4;6;1;4;3;89;Horcajo;142;14
11567052;1;5;3;3;2;3;2;2;3;2;2;3;2;2;3;3;3;4;4;2;2;2;2;2;12;12;12;12;0;12;12;12;12;4;8;8;5;8;8;5;4;2;1;42;2;2; ;724;1;1;4;;3;4;4;1;1;3;1;3;5;1;2;3;34;Santa Eugenia;182;18
11754175;1;5;4;4;2;3;2;2;2;1;2;2;4;2;4;2;2;5;4;2;4;4;4;4;9;6;5;7;4;3;4;6;7;6;5;7;6;6;7;7;0;2;1;77;5;1; ;724;1;1;3;;3;2;;2;2;2;2;4;5;2;3;2;60;Valdezarza;94;9
10991094;1;5;3;3;2;2;1;2;2;1;3;2;2;2;3;2;3;4;4;1;3;3;3;3;5;5;11;11;0;11;0;11;2;0;3;9;3;2;4;5;11;2;2;29;1;1; ;724;1;1;3;;6;1;3;1;1;99;1;1;5;6;1;3;22;Alameda de Osuna;211;21
10886496;1;5;3;3;2;2;2;2;3;2;3;3;3;2;3;3;3;4;4;1;3;3;3;3;4;2;1;5;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;65;5;1; ;724;1;1;4;;3;2;;1;2;5;2;3;8;1;2;1;42;Goya;42;4
11678433;1;5;3;2;3;8;2;1;3;3;3;3;8;8;3;3;3;4;4;8;4;3;3;3;5;3;0;2;2;3;3;3;3;3;5;8;4;3;4;3;2;2;1;70;5;1; ;724;1;1;3;;2;2;;2;2;99;2;3;8;1;2;3;191;Buenavista;116;11
11071677;1;5;4;4;3;4;3;1;1;1;1;4;1;1;4;1;1;4;4;2;4;3;4;4;7;0;0;6;0;0;6;8;6;0;9;10;0;0;0;0;0;2;2;76;5;1; ;724;1;1;3;2;;7;;2;2;4;1;3;8;1;3;3;116;Aluche;104;10
11518247;1;5;3;3;3;3;3;2;2;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;4;2;5;3;4;4;4;4;5;4;4;4;4;4;5;5;2;1;68;5;1; ;724;1;1;3;;2;2;;2;2;2;1;4;4;2;3;3;74;Vinateros;146;14
11868754;1;5;3;3;3;3;3;2;2;2;2;2;3;2;3;3;3;4;4;3;3;3;3;3;3;4;1;2;2;2;3;3;4;5;4;4;4;5;5;5;5;2;2;72;5;1; ;724;1;1;3;;4;2;;2;2;4;2;2;7;1;2;3;108;Lista;45;4
11714704;1;5;3;3;3;3;2;2;2;2;2;2;2;2;1;1;3;4;4;2;3;3;3;3;5;2;1;1;2;2;3;3;5;5;4;7;4;4;4;3;4;2;1;53;3;1; ;724;1;1;4;;2;1;8;1;1;3;1;3;5;2;2;3;73;Trafalgar;73;7
11311611;1;5;2;3;2;2;2;2;8;1;3;3;3;2;3;3;4;3;4;2;4;3;4;3;3;2;1;3;7;2;6;3;9;9;4;6;4;4;5;1;2;2;1;17;1;1; ;724;1;2;6;;3;6;;1;1;3;2;4;8;8;2;3;36;San Cristóbal;172;17
11714693;1;5;2;3;3;3;2;2;3;2;2;2;2;2;3;3;2;4;4;3;3;3;3;3;3;2;1;1;2;4;3;4;5;4;5;5;4;4;4;5;3;2;2;40;2;1;ecuador;218;2;1;4;;4;1;5;1;1;3;1;3;5;2;2;3;57;Trafalgar;73;7
11349799;1;5;3;3;3;3;3;2;2;2;3;3;3;2;2;3;3;4;4;3;3;3;3;3;1;2;1;2;2;2;3;4;3;4;3;6;4;4;5;5;4;2;1;69;5;1; ;724;1;1;3;;2;2;;1;1;3;2;3;5;1;3;3;68;Cortes;13;1
11869741;1;5;2;3;3;2;3;3;1;3;3;2;3;2;3;3;3;4;4;3;3;2;3;8;6;6;4;6;4;4;4;5;7;5;7;5;9;6;6;3;2;2;2;24;1;1; ;724;1;2;6;;4;6;;1;1;99;2;3;3;5;2;3;149;San Juan Bautista;156;15
11133614;1;5;3;3;2;3;2;2;1;2;2;3;2;1;2;2;2;4;4;3;3;3;3;3;2;2;1;3;2;2;4;3;4;4;2;5;3;3;3;3;5;2;2;70;5;1; ;724;1;1;3;;2;8;;2;2;3;2;3;5;1;2;3;36;Cuatro Caminos;62;6
11386539;1;5;3;3;3;3;3;2;2;2;2;2;2;2;1;3;3;4;4;2;3;3;3;3;2;3;2;3;2;4;3;5;4;6;4;6;3;4;3;4;4;2;1;28;1;1; ;724;1;1;3;;4;1;5;1;1;4;2;3;4;6;2;3;62;Cortes;13;1
11550927;1;5;3;3;3;2;3;4;3;1;3;3;2;2;2;2;4;4;3;2;3;1;3;2;7;6;2;7;3;9;4;3;4;6;5;7;9;4;6;6;6;2;2;53;3;1;colombiana;170;2;2;1;;2;1;8;1;1;99;1;4;99;99;2;2;25;Ventas;151;15
11316684;1;5;3;3;3;3;3;2;2;2;2;3;3;3;2;2;2;4;4;3;3;2;3;2;2;1;1;2;2;2;2;2;3;4;3;5;3;4;4;5;5;2;2;25;1;1; ;724;1;2;1;;6;6;;1;1;98;2;3;6;1;2;3;45;Arapiles;72;7
10211199;1;5;3;3;3;3;2;2;2;2;3;2;2;2;3;3;3;3;3;2;3;3;3;3;7;7;5;5;6;5;3;3;4;10;4;9;5;7;5;4;7;1;2;80;5;1; ;724;1;4;2;2;;2;;1;2;3;2;4;7;1;2;1;12;Palacio;11;1
11784760;1;5;3;3;3;3;2;2;2;2;2;2;3;3;3;3;3;4;4;2;3;3;3;3;3;1;1;1;1;3;3;4;3;4;4;7;6;6;5;5;5;2;1;35;2;1; ;724;1;2;3;;6;1;1;1;1;7;2;2;6;1;2;3;82;Niño Jesús;36;3
11714707;1;5;3;3;3;2;2;2;2;2;2;3;4;2;2;3;3;4;4;2;3;3;3;3;4;1;1;1;2;2;3;3;5;3;3;6;3;4;5;5;4;2;2;19;1;1; ;724;1;2;6;;4;6;;1;1;5;1;3;6;8;2;3;73;Trafalgar;73;7
11868748;1;5;3;3;3;3;3;2;2;2;2;2;2;1;3;3;3;4;4;3;3;3;3;3;3;2;1;1;2;2;2;2;3;3;3;5;2;3;3;4;3;2;2;36;2;1; ;724;1;1;3;;4;1;3;1;1;4;2;2;7;1;2;3;108;Lista;45;4
11181354;1;5;3;3;3;2;3;2;2;2;2;3;2;3;3;3;3;4;4;3;3;2;3;2;3;2;1;3;1;4;4;5;4;5;5;6;3;4;4;4;5;2;1;19;1;1; ;724;1;2;6;;4;6;;1;1;99;1;3;7;8;2;3;47;Estrella;33;3
