Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Aircraft Version,Landing Count,Total Landed Weight,Year,Month
201310,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,700,75,9690000,2013,October
201310,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,800,119,17136000,2013,October
201310,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,800,1,144000,2013,October
201310,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,900,28,4151400,2013,October
201310,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,900,18,2633400,2013,October
201310,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,900ER,3,471900,2013,October
201310,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,300ER,31,17174000,2013,October
201310,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,737,-,660,95040000,2013,October
201310,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,757,-,100,19800000,2013,October
201310,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,200,54,14580000,2013,October
201310,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,300,124,38440000,2013,October
201310,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,83,1,130000,2013,October
201310,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,1900C,-,23,370300,2013,October
201310,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B-99,-,14,152600,2013,October
201310,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,C-99,-,8,90400,2013,October
201310,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,400F,30,19630000,2013,October
201310,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,26,11960000,2013,October
201310,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,400,62,39060000,2013,October
201310,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,400,31,19530000,2013,October
201310,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,800,1,763000,2013,October
201310,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,777,300ER,31,17143000,2013,October
201310,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,400,28,17640000,2013,October
201310,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,400F,25,16650000,2013,October
201310,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Airbus,A330,200,31,12437200,2013,October
201310,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,175,524,39393272,2013,October
201310,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,800,51,7461300,2013,October
201310,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,-,370,73260000,2013,October
201310,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,300,3,672000,2013,October
201310,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300,124,36580000,2013,October
201310,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300ER,6,1920000,2013,October
201310,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Passenger,Wide Body,Boeing,767,300ER,25,8000000,2013,October
201310,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,114,3,403443,2013,October
201310,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,200,98,13935404,2013,October
201310,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-90,-,104,14768000,2013,October
201310,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,747,400F,8,5216000,2013,October
201310,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,777,300ER,48,26592000,2013,October
201310,Emirates ,EK,Emirates ,EK,International,Middle East,Passenger,Wide Body,Boeing,777,300ER,31,17173969,2013,October
201310,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A300,60,7,2156400,2013,October
201310,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,20,7,1875300,2013,October
201310,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,30,9,2460600,2013,October
201310,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD-11,-,1,481500,2013,October
201310,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,128,17216000,2013,October
201310,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,13,1848574,2013,October
201310,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A330,200,31,12431000,2013,October
201310,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Passenger,Turbo Prop,DeHavilland,DH8,400,80,4940000,2013,October
201310,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,787,800,31,11780000,2013,October
201310,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,364,51760800,2013,October
201310,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Combi,Wide Body,Boeing,747,400,1,628720,2013,October
201310,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,747,400,21,13203120,2013,October
201310,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,777,200,4,1876056,2013,October
201310,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Airbus,A330,200,2,800800,2013,October
201310,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,McDonnell Douglas,MD-11,-,2,878156,2013,October
201310,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,200F,1,630000,2013,October
201310,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,400F,1,652000,2013,October
201310,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,400ERF,1,653000,2013,October
201310,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,800,29,22127000,2013,October
201310,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,200,31,14260000,2013,October
201310,LAN Peru,LP,LAN Peru,LP,International,South America,Passenger,Wide Body,Boeing,767,300,13,4160000,2013,October
201310,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,747,430,5,3150000,2013,October
201310,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,600,31,17701000,2013,October
201310,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A380,800,26,22412000,2013,October
201310,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,400F,13,8476000,2013,October
201310,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,800,9,6867000,2013,October
201310,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,400,23,14490000,2013,October
201310,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,300,8,3350992,2013,October
201310,Republic Airlines,RW,Republic Airlines,RW,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,190,1,94800,2013,October
201310,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A340,300,26,10868000,2013,October
201310,Servisair,,Servisair,,Domestic,US,Passenger,Narrow Body,Boeing,737,800,1,66363,2013,October
201310,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,300ER,62,34348000,2013,October
201310,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,2B19,1257,59079000,2013,October
201310,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CL600,2B19,84,3948000,2013,October
201310,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,871,58357000,2013,October
201310,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,150,10050000,2013,October
201310,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,1,67000,2013,October
201310,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Turbo Prop,Embraer,EMB,120,1730,44634000,2013,October
201310,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,300,321,36594000,2013,October
201310,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,700,924,118272000,2013,October
201310,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,800,40,5760000,2013,October
201310,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,700,39,5038800,2013,October
201310,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,800,15,2193000,2013,October
201310,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Airbus,A340,300,31,12985218,2013,October
201310,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,-,19,2612500,2013,October
201310,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,24,3412800,2013,October
201310,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A319,132,4,550800,2013,October
201310,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A320,231,199,28277900,2013,October
201310,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,252,43218000,2013,October
201310,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,200,1,47000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,700,158,20413600,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,737,700,28,3617600,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,737,700,54,6976800,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,800,1030,150537200,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,737,800,27,3950100,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,737,800,69,10094700,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,900,554,85984200,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,737,900,2,294600,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,737,900ER,2,314600,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,737,900ER,2,314600,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,747,422,158,99540000,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,422,32,20160000,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,747,422,95,59850000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,-,981,194238000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,300,208,46592000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,200,27,8100000,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,767,200,31,9300000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,322,5,1600000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,400,31,10850000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,200,1,470000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222,51,22695000,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,777,222,2,890000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222B,40,18400000,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,777,222B,56,25760000,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,777,222B,17,7820000,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,131,484,66646800,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,131,25,3442500,2013,October
201310,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,840,119448000,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,10,1422000,2013,October
201310,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,11,1564200,2013,October
201310,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,511,70410179,2013,October
201310,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,938,133596679,2013,October
201310,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,29,4130356,2013,October
201310,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,400,31,19530000,2013,October
201310,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,700,52,6718400,2013,October
201311,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,767,-,40,10913000,2013,November
201311,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,737,700,60,7680000,2013,November
201311,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,114,44,5918000,2013,November
201311,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,211,70,9954000,2013,November
201311,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,214,8,1137600,2013,November
201311,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,211,7,1200500,2013,November
201311,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Regional Jet,Embraer,ERJ,190,83,8051000,2013,November
201311,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Freighter,Turbo Prop,Shorts,SD3,30,20,520000,2013,November
201311,Air China,CA,Air China,CA,International,Asia,Combi,Wide Body,Boeing,747,400C,6,3780000,2013,November
201311,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,747,400M,24,15120000,2013,November
201311,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,777,200,28,12882800,2013,November
201311,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,400,16,10080000,2013,November
201311,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,200,14,6580000,2013,November
201311,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,737,700,32,4096000,2013,November
201311,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,400,146,17666000,2013,November
201311,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,400,29,3509000,2013,November
201311,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,700,77,9948400,2013,November
201311,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,800,75,10800000,2013,November
201311,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,800,1,144000,2013,November
201311,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,900,40,5852000,2013,November
201311,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,900,24,3511200,2013,November
201311,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,900ER,21,3303300,2013,November
