Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS,Year,Month
200904,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,242789,110.1290904,2009,April
200904,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,14992,6.8003712,2009,April
200904,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,27193,12.3347448,2009,April
200904,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,947586,429.8250096,2009,April
200904,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,3007,1.3639752,2009,April
200904,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,465858,211.3131888,2009,April
200904,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,27165,12.322044,2009,April
200904,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,652050,295.76988,2009,April
200904,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,755,0.342468,2009,April
200904,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,15213,6.9006168,2009,April
200904,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,5280,2.395008,2009,April
200904,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,18638,8.4541968,2009,April
200904,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,1202390,545.404104,2009,April
200904,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,1526494,692.4176784,2009,April
200904,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,57297,25.9899192,2009,April
200904,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Cargo,Passenger,81218,36.8404848,2009,April
200904,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Passenger,2997,1.3594392,2009,April
200904,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Passenger,363098,164.7012528,2009,April
200904,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Cargo,Passenger,502246,227.8187856,2009,April
200904,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Mail,Passenger,177994,80.7380784,2009,April
200904,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Cargo,Passenger,256614,116.4001104,2009,April
200904,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Mail,Passenger,20089,9.1123704,2009,April
200904,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,228118,103.4743248,2009,April
200904,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,12657,5.7412152,2009,April
200904,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,32461,14.7243096,2009,April
200904,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,39180,17.772048,2009,April
200904,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,196888,89.3083968,2009,April
200904,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Express,Passenger,47,0.0213192,2009,April
200904,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Mail,Passenger,8351,3.7880136,2009,April
200904,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Cargo,Passenger,71145,32.271372,2009,April
200904,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Express,Passenger,16723,7.5855528,2009,April
200904,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Mail,Passenger,67753,30.7327608,2009,April
200904,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,733440,332.688384,2009,April
200904,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,11860,5.379696,2009,April
200904,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,26613,12.0716568,2009,April
200904,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,97717,44.3244312,2009,April
200904,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,3564,1.6166304,2009,April
200904,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,5743,2.6050248,2009,April
200904,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,178117,80.7938712,2009,April
200904,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,247865,112.431564,2009,April
200904,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,2740,1.242864,2009,April
200904,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,3859,1.7504424,2009,April
200904,TACA,TA,TACA,TA,International,Central America,Deplaned,Cargo,Passenger,453,0.2054808,2009,April
200904,TACA,TA,TACA,TA,International,Central America,Enplaned,Cargo,Passenger,1422,0.6450192,2009,April
200904,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Cargo,Passenger,84299,38.2380264,2009,April
200904,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Mail,Passenger,142808,64.7777088,2009,April
200904,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Cargo,Passenger,160936,73.0005696,2009,April
200904,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Mail,Passenger,204434,92.7312624,2009,April
200904,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,128867,58.4540712,2009,April
200904,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,141621,64.2392856,2009,April
200904,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,150706,68.3602416,2009,April
200904,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,488215,221.454324,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,68907,31.2562152,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,1560422,707.8074192,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,682125,309.4119,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,108045,49.009212,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,3001073,1361.286713,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,1118422,507.3162192,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,4006113,1817.172857,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,322572,146.3186592,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,1777531,806.2880616,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,408623,185.3513928,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,440489,199.8058104,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,3234,1.4669424,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,117262,53.1900432,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,79700,36.15192,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,548,0.2485728,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,6041,2.7401976,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,15399,6.9849864,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,8643,3.9204648,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,1017741,461.6473176,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,263030,119.310408,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,870374,394.8016464,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,523136,237.2944896,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,86361,39.1733496,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,15061,6.8316696,2009,April
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,40,0.018144,2009,April
200904,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,303551,137.6907336,2009,April
200904,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,323829,146.8888344,2009,April
200905,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,1704744,773.2718784,2009,May
200905,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,1748333,793.0438488,2009,May
200905,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Cargo,Passenger,141712,64.2805632,2009,May
200905,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Cargo,Passenger,236615,107.328564,2009,May
200905,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Mail,Passenger,1008,0.4572288,2009,May
200905,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Cargo,Passenger,16612,7.5352032,2009,May
200905,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Express,Passenger,3723,1.6887528,2009,May
200905,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Mail,Passenger,3792,1.7200512,2009,May
200905,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Cargo,Passenger,49672,22.5312192,2009,May
200905,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Express,Passenger,25236,11.4470496,2009,May
200905,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Mail,Passenger,27972,12.6880992,2009,May
200905,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,1398440,634.332384,2009,May
200905,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,25572,11.5994592,2009,May
200905,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Combi,141951,64.3889736,2009,May
200905,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,5263,2.3872968,2009,May
200905,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,381848,173.2062528,2009,May
200905,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,7983,3.6210888,2009,May
200905,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Combi,15960,7.239456,2009,May
200905,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Passenger,280,0.127008,2009,May
200905,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,325270,147.542472,2009,May
200905,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,17345,7.867692,2009,May
200905,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,163728,74.2670208,2009,May
200905,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,109186,49.5267696,2009,May
200905,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,339661,154.0702296,2009,May
200905,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,3633,1.6479288,2009,May
200905,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,342769,155.4800184,2009,May
200905,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,19676,8.9250336,2009,May
200905,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,178198,80.8306128,2009,May
200905,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,446,0.2023056,2009,May
200905,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,148052,67.1563872,2009,May
200905,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,837,0.3796632,2009,May
200905,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,53276,24.1659936,2009,May
200905,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,2428,1.1013408,2009,May
200905,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,758952,344.2606272,2009,May
200905,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,291846,132.3813456,2009,May
200905,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,601386,272.7886896,2009,May
200905,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,761015,345.196404,2009,May
200905,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,1292439,586.2503304,2009,May
200905,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,260300,118.07208,2009,May
200905,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,2122748,962.8784928,2009,May
200905,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,790938,358.7694768,2009,May
200905,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,71670,32.509512,2009,May
200905,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,32729,14.8458744,2009,May
200905,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,412409,187.0687224,2009,May
200905,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,125478,56.9168208,2009,May
200905,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,45514,20.6451504,2009,May
200905,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,38016,17.2440576,2009,May
200905,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1818939,825.0707304,2009,May
200905,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,540,0.244944,2009,May
200905,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,152531,69.1880616,2009,May
200905,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,655290,297.239544,2009,May
200905,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,25058,11.3663088,2009,May
200905,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1290828,585.5195808,2009,May
200905,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,35363,16.0406568,2009,May
200905,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,861488,390.7709568,2009,May
200905,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,453493,205.7044248,2009,May
200905,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,185195,84.004452,2009,May
200905,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,887296,402.4774656,2009,May
200905,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,428170,194.217912,2009,May
200905,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,15646,7.0970256,2009,May
200905,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,701842,318.3555312,2009,May
200905,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,341400,154.85904,2009,May
200905,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,8178,3.7095408,2009,May
200905,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,68425,31.03758,2009,May
200905,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1288099,584.2817064,2009,May
200905,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,307573,139.5151128,2009,May
200905,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,19264,8.7381504,2009,May
200905,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,468373,212.4539928,2009,May
200905,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,529153,240.0238008,2009,May
200905,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,24732,11.2184352,2009,May
200905,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,335125,152.0127,2009,May
200905,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,3693,1.6751448,2009,May
200905,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1388371,629.7650856,2009,May
200905,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,82,0.0371952,2009,May
200905,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Combi,774,0.3510864,2009,May
200905,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,15979,7.2480744,2009,May
200905,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,304183,137.9774088,2009,May
200905,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,136942,62.1168912,2009,May
