CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residual Sub Area,4,10C,10C,EAST,N/A,UNDEVELOPED,2012,,163,58,7,0,0,39,0,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,39,163,3,0,1,0,8,16,10,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7826810.324,11311.55348
Residential,1,CAS,CASTLERIDGE,NORTHEAST,BUILT-OUT,1980s/1990s,2012,,6096,1954,563,0,0,1167,0,0,1459,226,0,120,0,0,149,0,0,0,0,0,0,0,0,119,0,213,1,0,0,0,113,14,292,19,0,17,0,219,121,734,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,1032,4857,45,1,3,0,245,467,394,565,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212142.081,4570.774958
Industrial,2,ST2,STONEY 2,NORTHEAST,N/A,EMPLOYMENT,2012,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955250.386,10678.5807
Residential,1,ASP,ASPEN WOODS,WEST,DEVELOPING,BUILDING OUT,2012,,5271,2281,679,0,0,1553,0,0,1503,11,1,271,355,0,4,0,0,0,136,0,0,0,2,149,76,259,0,120,0,0,4,0,10,0,0,0,0,10,7,31,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,134,0,3,295,250,564,17,40,0,27,1292,1220,4405,40,144,0,136,229,502,348,611,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792571.665,9054.540071
Residential,1,CHN,CHINATOWN,CENTRE,BUILT-OUT,CENTRE CITY,2012,,1577,1381,29,0,0,252,0,0,0,0,0,1374,4,2,0,1,0,0,0,0,0,0,6,1027,252,1577,189,131,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,576,374,60,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247558.483,2670.204642
Residential,1,DOV,DOVER,EAST,BUILT-OUT,1960s/1970s,2012,,10474,4722,712,0,0,2959,0,0,2077,789,0,1010,549,1,296,0,0,0,0,0,0,0,0,958,410,1433,52,0,0,0,249,23,436,38,0,9,0,755,428,2113,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,378,1254,25,0,0,1,2037,1720,5237,38,0,1,0,1360,1648,724,674,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152108.965,9281.342673
Residential,1,PAT,PATTERSON,WEST,BUILT-OUT,1980s/1990s,2012,,4281,2008,222,0,0,1529,0,0,546,169,0,668,625,0,0,0,0,0,0,0,0,0,0,646,319,1104,21,0,1,0,0,0,0,0,0,0,0,167,146,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,547,1152,5,0,3,0,542,517,1691,4,0,0,0,625,799,257,267,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047412.81,7842.8262
Residential,1,WGT,WESTGATE,WEST,BUILT-OUT,1950s,2012,,3172,1334,231,0,0,951,0,0,915,53,0,141,187,0,37,0,0,0,0,0,1,0,0,133,70,229,8,0,0,0,35,3,73,1,0,1,0,50,24,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,186,53,451,1,0,0,0,894,801,2269,20,1,0,1,321,478,227,255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150950.803,4551.830992
Residential,1,TUS,TUSCANY,NORTHWEST,BUILT-OUT,2000s,2012,,19013,6492,2684,0,0,5856,0,0,5474,101,0,523,389,0,5,0,0,0,0,0,0,0,2,511,420,816,8,0,2,0,4,1,9,0,0,1,0,100,91,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,283,728,18,0,0,2,5410,5061,17267,54,6,2,0,852,1844,1213,2333,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6878004.474,11828.95578
Industrial,2,FRA,FRANKLIN,NORTHEAST,N/A,EMPLOYMENT,2012,Y,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464543.548,5267.419263
Residential,1,REN,RENFREW,CENTRE,BUILT-OUT,INNER CITY,2012,,5845,3230,409,0,0,1671,0,0,1481,187,0,671,462,0,422,0,4,1,1,1,0,0,5,639,300,946,26,1,0,0,334,21,476,44,0,44,0,163,87,388,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,58,0,0,0,0,444,294,861,6,12,0,4,1407,969,3116,45,17,8,7,1199,1156,351,267,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658624.385,7948.222415
Residential,1,WIN,WINSTON HEIGHTS/MOUNTVIEW,CENTRE,BUILT-OUT,1950s,2012,,3891,1883,235,0,0,1052,0,0,865,287,0,127,170,183,246,0,2,1,1,0,1,0,0,125,0,137,2,0,0,0,191,8,271,44,0,11,0,279,168,668,4,4,0,0,173,150,291,10,0,0,0,0,0,0,0,0,0,0,4,0,293,1,0,0,0,167,127,410,3,0,0,1,832,599,1821,25,5,2,5,627,697,266,167,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3013962.838,8242.932475
Residual Sub Area,4,12F,12F,SOUTHEAST,N/A,UNDEVELOPED,2012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718537.27,9493.409962
Residential,1,MIS,MISSION,CENTRE,BUILT-OUT,INNER CITY,2012,,4325,3177,40,0,0,1028,0,0,84,2,0,2971,34,0,72,0,7,4,3,0,0,0,7,2879,970,3867,81,0,4,0,64,2,76,8,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,199,0,0,0,0,30,23,60,4,0,0,1,75,31,121,8,0,0,14,2094,870,76,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534971.2945,3828.268497
Residential,1,SPR,SPRUCE CLIFF,WEST,BUILT-OUT,1950s,2012,,4285,2344,279,0,0,927,0,0,318,107,0,1693,140,0,84,0,0,1,1,0,0,0,13,1548,639,2483,106,26,0,0,60,5,98,7,0,17,0,91,39,217,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,246,0,0,0,0,121,19,513,19,0,0,0,300,225,728,14,3,1,2,942,783,205,147,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081282.34,4695.310149
Residential,1,DNW,DOWNTOWN WEST END,CENTRE,BUILT-OUT,CENTRE CITY,2012,,2322,1628,69,0,0,613,0,0,4,0,0,1621,0,0,0,0,1,0,0,0,2,0,9,1487,612,2307,109,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,833,527,95,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364534.7694,2809.59153
Residential,1,WAL,WALDEN,SOUTH,DEVELOPING,BUILDING OUT,2012,,935,450,91,0,0,359,0,0,293,118,0,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,89,203,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,37,80,0,0,0,10,236,233,652,1,46,0,1,66,143,81,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425949.797,8256.268596
Industrial,2,OSH,OGDEN SHOPS,EAST,N/A,EMPLOYMENT,2012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219730.176,7725.447014
Residential,1,HIL,HILLHURST,CENTRE,BUILT-OUT,INNER CITY,2012,,6291,3557,419,0,0,1188,0,0,1016,248,99,1941,84,0,156,1,8,1,1,0,2,0,3,1587,262,2721,52,95,204,2,135,8,205,10,3,6,0,225,173,575,12,10,1,0,0,0,0,0,0,0,0,99,3,122,0,0,0,0,12,2,206,1,0,0,0,83,40,166,1,0,0,6,953,700,2296,47,10,0,13,1214,1211,268,388,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068839.411,6746.132468
Residential,1,HAW,HAWKWOOD,NORTHWEST,BUILT-OUT,1980s/1990s,2012,,9831,3331,491,0,0,3067,0,0,3068,0,0,138,119,0,6,0,0,0,0,0,0,0,0,138,133,167,0,0,0,0,5,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,107,237,0,0,0,0,3039,2827,9413,27,0,2,0,359,1080,702,1048,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206005.353,7381.826685
Residential,1,OAK,OAKRIDGE,SOUTH,BUILT-OUT,1960s/1970s,2012,,5651,2291,294,0,0,2009,0,0,1706,144,0,35,402,0,4,0,0,0,0,0,0,0,0,34,30,55,1,0,0,0,4,0,8,0,0,0,0,136,93,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,299,801,3,0,0,0,1681,1587,4532,25,0,0,0,432,939,381,464,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419705.085,6362.792836
Industrial,2,FLI,FOREST LAWN INDUSTRIAL,EAST,N/A,EMPLOYMENT,2012,,130,63,4,0,0,49,0,0,0,0,0,0,0,60,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,101,3,0,0,0,0,0,0,0,0,0,0,2,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,21,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538900.277,7472.282043
Residential,1,SVO,SILVERADO,SOUTH,DEVELOPING,BUILDING OUT,2012,,5136,1898,709,0,0,1513,0,0,1605,120,1,0,170,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,118,110,352,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,113,95,240,1,54,0,10,1481,1308,4539,23,90,1,0,167,511,479,497,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111701.454,9627.475057
Residential,1,MCT,MCKENZIE TOWNE,SOUTHEAST,DEVELOPING,BUILDING OUT,2012,,16102,6783,2043,0,0,5225,0,0,3604,613,0,1495,991,0,7,0,0,71,2,0,0,0,5,1268,873,2181,35,186,1,0,4,0,7,0,0,3,4,581,484,1365,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,361,7,0,5,4,860,683,1644,31,95,1,1,3534,3181,10544,49,19,1,73,1394,2337,1123,1353,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4824444.335,10052.14902
Residential,1,MAC,MACEWAN GLEN,NORTH,BUILT-OUT,1980s/1990s,2012,,5100,1781,350,0,0,1529,0,0,1516,66,0,0,185,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,27,1,0,0,0,62,42,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,108,423,4,0,0,0,1497,1379,4488,19,0,0,0,238,556,368,521,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418085.765,5013.413205
Residential,1,AUB,AUBURN BAY,SOUTHEAST,DEVELOPING,BUILDING OUT,2012,,7193,2808,1266,0,0,2176,0,0,2182,245,1,1,379,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,7,204,153,504,9,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,303,252,550,12,57,0,18,1958,1770,6135,63,142,1,0,308,781,545,767,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523299.139,8406.730305
Residential,1,CHA,CHAPARRAL,SOUTH,DEVELOPING,BUILDING OUT,2012,,11552,3759,1162,0,0,3316,0,0,2934,305,0,193,326,0,0,1,0,0,0,0,0,0,0,188,111,283,5,0,0,0,0,0,0,0,0,0,1,297,282,591,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,306,231,612,5,13,0,6,2855,2691,10064,38,34,1,1,422,932,670,1477,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5374578.175,10227.49767
Residential,1,NOL,NOLAN HILL,NORTH,DEVELOPING,BUILDING OUT,2012,,0,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056832.257,5921.746414
Residential,1,QLD,QUEENSLAND,SOUTH,BUILT-OUT,1960s/1970s,2012,,4771,1894,308,0,0,1441,0,0,1169,223,0,60,391,0,51,0,0,0,0,0,0,0,0,60,49,96,0,0,0,0,42,3,83,3,0,6,0,215,132,535,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,252,878,10,0,0,0,1156,1005,3179,13,0,0,0,350,694,388,383,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556437.321,4982.209269
Residential,1,CFL,CFB - LINCOLN PARK PMQ,WEST,BUILT-OUT,BUILDING OUT,2012,,1973,729,226,0,0,496,0,0,262,72,0,252,141,0,0,0,0,0,2,0,0,0,2,243,129,358,7,0,0,0,0,0,0,0,0,0,0,69,27,190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,340,0,0,0,0,136,122,308,5,0,0,0,259,218,777,3,0,0,2,206,256,115,119,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374193.9345,2887.180083
Residential,1,HUN,HUNTINGTON HILLS,NORTH,BUILT-OUT,1960s/1970s,2012,,13213,5580,935,0,0,3402,0,0,2955,557,4,527,1214,126,197,0,0,0,0,0,0,0,1,461,197,704,12,0,53,0,153,14,284,13,0,31,0,534,207,1444,22,1,0,0,126,115,250,0,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,1162,332,2733,48,1,3,1,2909,2537,7793,44,1,0,0,1278,1998,967,972,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4766220.145,10144.08272
Residential,1,COU,COUNTRY HILLS,NORTH,BUILT-OUT,1980s/1990s,2012,,3728,1426,337,0,0,1222,0,0,979,0,0,200,244,0,3,0,0,0,0,0,0,0,0,199,171,302,1,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,183,520,4,0,0,0,967,868,2903,12,0,0,0,316,444,261,341,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888400.455,7442.87537
Residential,1,EAG,EAGLE RIDGE,SOUTH,BUILT-OUT,1960s/1970s,2012,,415,110,7,0,0,95,0,0,97,0,0,11,0,0,0,0,0,0,2,0,0,0,0,11,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,172,0,0,0,0,0,0,0,0,0,0,0,84,84,228,11,2,0,2,21,42,5,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371978.394,3865.861724
Residential,1,STR,STRATHCONA PARK,WEST,BUILT-OUT,1980s/1990s,2012,,7033,2436,518,0,0,2185,0,0,1937,224,0,0,273,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,219,190,480,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,188,593,6,0,0,0,1912,1807,5956,23,2,0,0,285,823,443,771,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709042.168,9251.317787
Residential,1,BNF,BANFF TRAIL,CENTRE,BUILT-OUT,1950s,2012,,3837,1950,142,0,0,643,0,0,1033,208,1,123,4,0,561,0,8,1,0,0,11,0,3,49,4,79,1,70,0,0,472,11,856,74,1,14,0,182,80,425,20,6,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,15,0,40,4,0,0,0,4,0,12,0,0,0,3,977,548,2422,52,1,0,20,446,706,317,213,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451656.037,5869.151237
Residential,1,KIL,KILLARNEY/GLENGARRY,CENTRE,BUILT-OUT,1950s,2012,,6816,3679,473,0,0,1775,0,0,1436,583,40,543,592,0,481,0,0,0,0,0,4,0,4,524,179,778,15,0,0,3,375,19,611,57,0,46,2,527,334,1182,34,19,1,0,0,0,0,0,0,0,0,36,2,59,4,0,0,0,4,0,60,0,0,0,0,563,339,1155,19,10,0,7,1334,902,2971,68,25,2,4,1228,1325,465,324,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843507.063,5571.076849
Residential,1,PAN,PANORAMA HILLS,NORTH,DEVELOPING,BUILDING OUT,2012,,22247,7398,2513,0,0,5982,0,0,5040,607,96,1012,617,0,26,0,0,0,0,0,0,0,0,914,581,1667,18,80,0,0,22,3,52,0,0,4,0,586,504,1475,9,12,0,0,0,0,0,0,0,0,0,94,32,198,2,0,0,0,0,0,0,0,0,0,6,521,332,1259,45,45,0,9,4812,4530,17596,92,125,2,0,840,1762,1345,2569,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300194.221,11631.73816
Residential,1,PKH,PARKHILL,CENTRE,BUILT-OUT,1950s,2012,,1592,849,79,0,0,435,0,0,369,150,0,253,17,0,60,0,0,0,0,0,0,0,0,240,69,379,13,0,0,1,43,2,67,11,0,5,2,140,101,320,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,36,1,0,0,0,340,258,790,17,11,1,0,285,292,106,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655806.3281,4018.271592
Residential,1,EDG,EDGEMONT,NORTHWEST,BUILT-OUT,1980s/1990s,2012,,15898,5421,782,0,0,4676,0,0,4403,256,0,291,453,0,17,0,0,0,1,0,0,0,0,286,85,558,5,0,0,1,16,0,33,0,0,0,0,252,167,611,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132,0,0,0,1,447,328,986,5,0,0,1,4351,4096,13578,46,0,5,1,577,1846,1113,1638,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6619606.271,11499.70716
Residential,1,HAR,HARVEST HILLS,NORTH,BUILT-OUT,1980s/1990s,2012,,7402,2569,529,0,0,2217,0,0,2095,106,0,165,182,1,19,0,0,0,1,0,0,0,0,161,122,278,4,0,0,0,16,4,35,3,0,0,0,106,96,182,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,181,150,376,0,0,1,0,2072,1845,6470,23,0,0,1,363,790,556,740,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209338.191,6385.976885
Residential,1,ROY,ROYAL OAK,NORTHWEST,BUILT-OUT,2000s,2012,,11252,3940,1358,0,0,3342,0,0,2898,118,0,473,450,0,1,0,0,0,0,0,0,0,3,420,261,697,23,27,0,0,1,0,2,0,0,0,0,116,101,296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440,348,962,9,0,0,2,2844,2632,9295,45,1,6,0,565,1102,794,1221,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586011.71,7825.912813
Residential,1,VAL,VALLEY RIDGE,WEST,BUILT-OUT,2000s,2012,,5013,1768,425,0,0,1655,0,0,1660,0,0,0,105,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,145,0,0,0,0,101,93,170,3,0,1,7,1610,1562,4698,21,22,0,1,188,646,328,511,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266611.145,8565.051247
Residential,1,HIW,HIGHWOOD,CENTRE,BUILT-OUT,1950s,2012,,2214,993,158,0,0,605,0,0,739,71,3,19,16,0,143,0,0,2,0,0,0,0,0,19,0,39,0,0,0,0,117,9,217,24,1,1,0,68,31,162,3,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,2,0,0,0,16,14,35,0,0,0,4,714,550,1759,18,3,0,2,217,390,159,152,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948736.8868,4070.92919
