CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,EPK,ELBOW PARK,CENTRE,BUILT-OUT,INNER CITY,2013,,3448,1216,221,2012,0,1015,0,0,1202,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,5,0,3,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1012,3437,66,30,0,0,116,341,193,415,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786488.958,7301.11865
Residential,1,OAK,OAKRIDGE,SOUTH,BUILT-OUT,1960s/1970s,2013,,5660,2291,275,4098,0,1968,0,0,1706,144,0,35,402,0,4,0,0,0,0,0,0,0,0,35,31,54,0,0,0,0,4,0,6,0,0,0,0,136,86,252,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,267,791,9,0,1,1,1679,1584,4557,25,0,1,0,425,930,377,483,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419705.085,6362.792836
Residential,1,BED,BEDDINGTON HEIGHTS,NORTH,BUILT-OUT,1960s/1970s,2013,,11721,4354,813,7408,0,3037,0,0,2604,923,7,37,639,0,144,0,0,0,0,0,0,0,0,33,11,56,4,0,0,0,119,12,224,13,0,12,1,911,559,2410,11,0,0,0,0,0,0,0,0,0,0,7,3,21,0,0,0,0,0,0,0,0,0,0,0,627,322,1617,11,0,1,0,2570,2130,7393,33,1,0,0,717,1492,912,984,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203986.993,9407.095144
Residential,1,MAF,MAYFAIR,CENTRE,BUILT-OUT,1950s,2013,,485,156,21,317,0,148,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,148,485,5,0,1,0,12,48,24,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305022.3862,2369.508504
Residential,1,TEM,TEMPLE,NORTHEAST,BUILT-OUT,1960s/1970s,2013,,11048,3672,929,6192,0,2445,0,0,2303,610,0,119,426,0,212,0,0,1,0,1,0,0,0,114,0,246,5,0,0,0,173,17,386,19,0,20,0,602,344,1747,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,416,249,1207,9,0,0,1,2242,1835,7460,55,1,4,2,507,1062,704,961,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624812.82,6496.643979
Residential,1,BRA,BRAESIDE,SOUTH,BUILT-OUT,1960s/1970s,2013,,5799,2546,297,3783,0,1955,0,0,1401,76,0,160,900,0,9,0,0,0,0,0,0,0,0,158,91,214,2,0,0,0,5,0,7,4,0,0,0,71,49,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,560,1796,19,0,0,3,1378,1255,3645,19,1,0,0,666,969,409,403,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960856.585,5660.816392
Industrial,2,AYB,ALYTH/BONNYBROOK,CENTRE,N/A,EMPLOYMENT,2013,,130,122,3,5,0,2,0,0,11,4,0,104,0,0,0,0,2,0,0,0,1,0,3,98,0,108,3,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,7,4,2,6,0,0,0,3,93,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814053.551,11383.36591
Industrial,2,GTI,GOLDEN TRIANGLE,EAST,N/A,EMPLOYMENT,2013,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510543.8705,3196.114738
Industrial,2,BUR,BURNS INDUSTRIAL,CENTRE,N/A,EMPLOYMENT,2013,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898941.247,9626.054866
Industrial,2,GBP,GLENDEER BUSINESS PARK,SOUTH,N/A,EMPLOYMENT,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263720.8367,2325.656603
Industrial,2,VAF,VALLEYFIELD,EAST,N/A,EMPLOYMENT,2013,Y,0,6,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200377.911,5091.862622
Residential,1,TUX,TUXEDO PARK,CENTRE,BUILT-OUT,INNER CITY,2013,,4898,2685,163,2033,0,1008,0,0,1093,396,25,592,228,0,331,2,15,2,0,0,1,0,4,554,84,783,34,0,0,2,279,14,450,48,0,2,2,367,206,932,22,5,0,0,0,0,0,0,0,0,0,24,7,38,1,0,0,1,17,1,48,2,0,0,0,219,78,429,9,0,0,9,1021,618,2218,51,9,3,20,981,921,334,220,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322796.799,4935.19351
Residual Sub Area,4,13E,13E,SOUTH,N/A,UNDEVELOPED,2013,Y,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688678.016,6556.586024
Residual Sub Area,4,10A,10A,EAST,N/A,OTHER,2013,,627,317,15,473,0,274,0,0,14,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,264,582,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,45,1,0,0,0,94,140,40,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9946083.152,14251.67478
Residual Sub Area,4,05B,05B,NORTHEAST,N/A,OTHER,2013,Y,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831493.6381,4330.143018
Residual Sub Area,4,12B,12B,SOUTHEAST,N/A,UNDEVELOPED,2013,,23,10,1,15,0,6,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,20,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8061011.531,12831.52892
Residential,1,SOW,SOUTHWOOD,SOUTH,BUILT-OUT,1960s/1970s,2013,,6291,2657,384,4005,0,1507,0,0,1374,290,32,334,520,0,105,1,0,1,0,0,0,0,0,331,104,611,3,0,0,0,87,3,135,6,0,12,0,278,85,729,12,0,0,0,0,0,0,0,0,0,0,32,11,49,0,0,0,0,1,0,4,1,0,0,0,513,160,1287,7,0,0,0,1346,1144,3476,25,0,3,2,627,994,436,474,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661115.806,6583.134545
Residual Sub Area,4,13A,13A,SOUTH,N/A,UNDEVELOPED,2013,Y,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654018.809,6517.67453
Residual Sub Area,4,12I,12I,SOUTHEAST,N/A,UNDEVELOPED,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6034686.256,12544.52626
Residual Sub Area,4,01G,01G,NORTHWEST,N/A,UNDEVELOPED,2013,Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825496.564,16061.29944
Residual Sub Area,4,09K,09K,EAST,N/A,UNDEVELOPED,2013,Y,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925527.041,7665.249149
Residual Sub Area,4,02B,02B,NORTH,N/A,UNDEVELOPED,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664756.097,6529.646472
Residual Sub Area,4,06B,06B,WEST,N/A,UNDEVELOPED,2013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641213.6055,3232.130166
Residential,1,CRE,CRESCENT HEIGHTS,CENTRE,BUILT-OUT,INNER CITY,2013,,6215,3605,268,3162,0,1333,0,0,1142,77,11,1982,233,0,152,0,5,2,1,0,0,0,5,1905,445,2848,70,0,2,1,129,10,194,20,0,2,0,69,38,148,3,5,0,0,0,0,0,0,0,0,0,11,1,21,0,0,0,1,7,1,150,0,0,0,1,218,115,421,14,0,0,11,1065,723,2433,53,13,0,8,1625,1199,342,222,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625199.805,5793.768564
Residential,1,GRV,GREENVIEW,NORTH,BUILT-OUT,1960s/1970s,2013,,2043,1120,108,1188,0,414,0,0,206,30,0,511,309,0,64,0,0,0,0,0,0,0,6,489,117,776,16,0,0,1,48,2,74,13,0,2,0,29,8,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297,153,680,11,0,0,0,200,134,437,6,0,0,0,459,371,140,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453727.2849,3866.517015
Residential,1,HPK,HIGHLAND PARK,CENTRE,BUILT-OUT,1950s,2013,,3706,2229,182,1867,0,510,0,0,892,255,44,513,20,0,500,0,3,2,0,0,0,0,1,370,21,550,51,91,0,3,407,24,700,73,1,16,1,235,98,551,13,6,0,0,0,0,0,0,0,0,0,40,0,73,4,0,0,1,4,0,11,0,0,0,0,20,1,48,0,0,0,3,812,366,1773,63,12,2,5,662,825,220,161,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369133.655,6635.664031
Residential,1,UNI,UNIVERSITY HEIGHTS,NORTHWEST,BUILT-OUT,1960s/1970s,2013,,3018,1373,159,1631,0,412,0,0,430,41,0,874,12,0,15,0,0,1,0,0,0,0,3,865,20,1661,6,0,0,0,14,0,32,1,0,0,0,41,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,12,0,43,0,0,0,1,416,388,1149,13,0,0,1,379,567,189,197,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811616.8032,4021.407469
Residential,1,GRE,GREENWOOD/GREENBRIAR,NORTHWEST,BUILT-OUT,1960s/1970s,2013,,944,498,37,715,0,416,0,0,1,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,478,416,943,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,176,203,58,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204938.497,4908.423958
Residential,1,DNC,DOWNTOWN COMMERCIAL CORE,CENTRE,BUILT-OUT,CENTRE CITY,2013,,8426,5340,371,3185,0,301,0,0,1,0,0,5252,20,0,0,1,53,1,1,0,11,0,147,4784,278,8020,296,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,20,381,22,0,0,0,17,3,25,3,0,0,1,0,0,0,0,0,0,67,2501,1632,508,192,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328171.977,5320.378087
Residential,1,CED,CEDARBRAE,SOUTH,BUILT-OUT,1960s/1970s,2013,,6236,2609,424,3947,0,1904,0,0,1335,570,0,163,513,0,28,0,0,0,0,0,0,0,0,163,34,291,0,0,0,0,21,2,32,4,0,3,1,562,354,1390,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,337,1104,11,0,0,1,1319,1177,3419,15,0,0,0,606,1000,452,459,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069560.996,6050.024932
Residential,1,ALT,ALTADORE,CENTRE,BUILT-OUT,INNER CITY,2013,,9289,4529,716,5689,0,2768,0,0,1815,722,20,1018,700,0,230,0,15,6,1,0,2,0,5,985,387,1344,28,0,0,1,166,3,239,40,0,23,1,645,499,1625,19,56,1,0,0,0,0,0,0,0,0,20,7,31,0,0,0,2,19,0,205,1,0,2,0,671,497,1351,25,4,0,4,1668,1375,4494,86,57,0,24,1476,1403,569,689,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911819.906,7570.096252
Residential,1,CFC,CFB - CURRIE,WEST,BUILT-OUT,BUILDING OUT,2013,,268,94,47,161,0,73,0,0,69,0,0,0,19,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,18,14,48,0,0,0,2,61,58,215,0,5,1,1,6,20,13,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096775.3,5101.639551
Residential,1,CHA,CHAPARRAL,SOUTH,DEVELOPING,BUILDING OUT,2013,,11950,3917,1068,7147,0,3416,0,0,3029,313,0,193,381,0,0,1,0,0,0,0,0,0,0,186,113,272,7,0,0,0,0,0,0,0,0,0,0,307,286,624,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,3,336,255,666,7,35,0,9,2946,2762,10384,33,41,0,1,440,978,688,1501,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5374578.175,10227.49767
Residential,1,VAL,VALLEY RIDGE,WEST,BUILT-OUT,2000s,2013,,5276,1834,370,3461,0,1700,0,0,1728,0,0,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,149,0,0,0,0,105,96,176,0,0,0,4,1665,1604,4951,18,40,1,1,179,641,365,534,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266611.145,8565.051247
Residential,1,SIG,SIGNAL HILL,WEST,BUILT-OUT,1980s/1990s,2013,,13878,5251,582,9215,0,4670,0,0,3404,374,0,1083,385,0,4,0,0,0,1,0,0,0,3,1033,819,1497,44,0,3,0,3,1,5,0,0,1,0,367,338,704,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,371,308,781,14,0,0,0,3362,3204,10843,39,0,3,1,1108,1683,813,1368,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556768.75,10669.35915
Residential,1,VIS,VISTA HEIGHTS,NORTHEAST,BUILT-OUT,1960s/1970s,2013,,2256,844,226,1292,0,358,0,0,380,20,0,41,371,0,29,0,0,0,0,0,3,0,0,41,0,77,0,0,0,0,27,2,38,2,0,0,0,20,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,357,55,1134,13,0,0,0,376,297,949,4,0,0,3,162,277,163,174,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140009.721,4782.180488
Residential,1,HAY,HAYSBORO,SOUTH,BUILT-OUT,1950s,2013,,7009,3638,334,4919,0,2019,0,0,1814,0,0,1775,9,0,40,0,0,0,0,0,0,0,27,1656,504,2563,69,0,23,0,33,3,59,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19,0,0,0,1,1776,1503,4368,33,2,2,0,1318,1324,429,368,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667756.607,6542.859797
Residential,1,COV,COVENTRY HILLS,NORTH,BUILT-OUT,2000s,2013,,16580,5542,1780,8740,0,4657,0,0,5100,185,0,0,223,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,55,4,0,2,0,185,137,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,113,74,260,7,100,0,4,5004,4443,15765,52,39,1,0,573,1516,1197,1773,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4137148.611,9492.515054
Residential,1,WIL,WILLOW PARK,SOUTH,BUILT-OUT,1960s/1970s,2013,,5359,2284,298,3693,0,1785,0,0,1587,0,16,229,439,0,11,0,0,0,0,0,2,0,0,229,0,428,0,0,0,0,10,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,47,0,0,0,0,1,0,5,1,0,0,0,426,312,865,13,0,0,0,1559,1473,3993,25,1,2,2,551,900,336,422,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398342.905,7332.214342
Residential,1,TUS,TUSCANY,NORTHWEST,BUILT-OUT,2000s,2013,,19307,6497,2380,10849,0,5889,0,0,5478,101,0,523,389,0,6,0,0,0,0,0,0,0,1,504,428,812,18,0,0,0,4,1,13,2,0,0,1,98,89,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366,276,715,21,0,1,1,5428,5095,17575,44,5,0,0,868,1757,1177,2421,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6878004.474,11828.95578
Residential,1,DIS,DISCOVERY RIDGE,WEST,BUILT-OUT,2000s,2013,,4332,1650,349,2732,0,1327,0,0,914,106,0,568,62,0,0,0,0,0,0,0,0,0,0,537,305,827,31,0,0,0,0,0,0,0,0,0,0,106,97,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,56,121,1,0,0,0,898,869,3141,16,0,0,0,382,465,214,502,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598431.267,8463.024003
Residential,1,BRE,BRENTWOOD,NORTHWEST,BUILT-OUT,1960s/1970s,2013,,6076,2598,243,4183,0,1678,0,0,1982,0,83,206,240,0,87,0,0,0,0,0,0,0,3,197,7,268,6,0,0,0,57,0,99,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3,115,3,0,0,0,0,0,0,0,0,0,1,239,2,511,0,0,0,0,1936,1666,5083,45,1,0,0,636,934,411,482,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890587.616,8008.901237
Residential,1,KEL,KELVIN GROVE,SOUTH,BUILT-OUT,1960s/1970s,2013,,2411,903,105,1044,0,455,0,0,355,16,0,504,26,0,0,0,0,0,2,0,0,0,0,499,91,887,5,0,0,0,0,0,0,0,0,0,0,15,14,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,421,0,0,0,0,25,21,51,1,0,0,0,343,329,1026,9,3,0,2,296,294,115,172,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756671.7947,3462.899515
