Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,MAX ANS DELAY,ABANDONED
15/09/2015,ccc_help_script,7,7,0:00:16,0:00:47,0
15/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
15/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
15/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
15/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
15/09/2015,ccc_311_calgary_script,3777,3124,0:02:37,0:16:19,653
15/09/2015,ccc_311_lobby_ph_script,3,3,0:00:19,0:00:47,0
15/09/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
15/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
16/09/2015,ccc_tax_script,9,7,0:01:36,0:03:35,2
16/09/2015,ccc_priority_script,14,14,0:00:08,0:00:40,0
16/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
16/09/2015,ccc_city_script,23,23,0:01:06,0:05:21,0
16/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
16/09/2015,ccc_help_script,14,12,0:00:18,0:01:16,2
16/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
16/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
16/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
16/09/2015,ccc_fpb_script,2,0,0:00:00,0:00:00,2
16/09/2015,ccc_311_calgary_script,3469,3039,0:01:46,0:11:28,430
16/09/2015,ccc_311_lobby_ph_script,3,2,0:00:13,0:00:18,1
16/09/2015,ccc_media_line_script,3,2,0:00:23,0:00:41,1
16/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
17/09/2015,ccc_tax_script,9,7,0:00:47,0:02:10,2
17/09/2015,ccc_priority_script,35,35,0:00:13,0:01:19,0
17/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
17/09/2015,ccc_city_script,21,20,0:00:15,0:01:45,1
17/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
17/09/2015,ccc_help_script,14,13,0:00:06,0:00:14,1
17/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
17/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
17/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
17/09/2015,ccc_fpb_script,1,1,0:00:05,0:00:05,0
17/09/2015,ccc_311_calgary_script,3336,3166,0:00:39,0:04:53,170
17/09/2015,ccc_311_lobby_ph_script,5,5,0:00:07,0:00:11,0
17/09/2015,ccc_media_line_script,1,1,0:00:10,0:00:10,0
17/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
18/09/2015,ccc_tax_script,7,7,0:01:06,0:02:51,0
18/09/2015,ccc_priority_script,42,41,0:00:16,0:01:47,1
18/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
18/09/2015,ccc_city_script,13,13,0:00:07,0:00:21,0
18/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
18/09/2015,ccc_help_script,4,4,0:00:13,0:00:32,0
18/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
18/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
18/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
18/09/2015,ccc_fpb_script,2,1,0:00:01,0:00:01,1
18/09/2015,ccc_311_calgary_script,3157,2984,0:00:38,0:08:10,173
18/09/2015,ccc_311_lobby_ph_script,5,5,0:00:10,0:00:16,0
18/09/2015,ccc_media_line_script,1,1,0:00:05,0:00:05,0
18/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
19/09/2015,ccc_tax_script,2,0,0:00:00,0:00:00,2
19/09/2015,ccc_priority_script,24,20,0:00:20,0:01:25,4
19/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
19/09/2015,ccc_city_script,0,0,0:00:00,0:00:00,0
19/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
19/09/2015,ccc_help_script,2,1,0:00:38,0:00:38,1
19/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
19/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
19/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
19/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
19/09/2015,ccc_311_calgary_script,1362,1103,0:02:06,0:11:38,259
19/09/2015,ccc_311_lobby_ph_script,0,0,0:00:00,0:00:00,0
19/09/2015,ccc_media_line_script,1,1,0:00:01,0:00:01,0
19/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_tax_script,2,2,0:00:03,0:00:03,0
20/09/2015,ccc_priority_script,16,14,0:00:14,0:01:07,2
20/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_city_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_help_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_311_calgary_script,1153,1085,0:00:42,0:11:32,68
20/09/2015,ccc_311_lobby_ph_script,0,0,0:00:00,0:00:00,0
20/09/2015,ccc_media_line_script,3,3,0:00:07,0:00:10,0
20/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
21/09/2015,ccc_tax_script,9,8,0:00:33,0:02:30,1
21/09/2015,ccc_priority_script,22,22,0:00:08,0:00:36,0
21/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
21/09/2015,ccc_city_script,15,15,0:00:21,0:01:06,0
21/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
21/09/2015,ccc_help_script,15,15,0:00:11,0:01:07,0
21/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
21/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
21/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
21/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
21/09/2015,ccc_311_calgary_script,3472,3194,0:01:03,0:10:27,278
21/09/2015,ccc_311_lobby_ph_script,1,1,0:00:10,0:00:10,0
21/09/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
21/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
22/09/2015,ccc_tax_script,13,13,0:00:36,0:03:48,0
22/09/2015,ccc_priority_script,26,25,0:00:07,0:00:37,1
22/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
22/09/2015,ccc_city_script,11,11,0:00:06,0:00:24,0
22/09/2015,ccc_feedback_script,1,0,0:00:00,0:00:00,0
22/09/2015,ccc_help_script,8,8,0:00:11,0:00:34,0
22/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
22/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
22/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
22/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
22/09/2015,ccc_311_calgary_script,3467,3311,0:00:34,0:06:23,156
22/09/2015,ccc_311_lobby_ph_script,10,10,0:00:11,0:00:25,0
22/09/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
22/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
23/09/2015,ccc_tax_script,20,18,0:01:03,0:03:26,2
23/09/2015,ccc_priority_script,17,17,0:00:16,0:01:18,0
23/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
23/09/2015,ccc_city_script,22,22,0:00:15,0:01:25,0
23/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
23/09/2015,ccc_help_script,7,5,0:00:15,0:00:34,2
23/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
23/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
23/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
23/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
23/09/2015,ccc_311_calgary_script,3611,3230,0:01:15,0:13:50,381
23/09/2015,ccc_311_lobby_ph_script,5,4,0:00:12,0:00:16,1
23/09/2015,ccc_media_line_script,1,1,0:00:04,0:00:04,0
23/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
24/09/2015,ccc_tax_script,20,18,0:01:03,0:03:26,2
24/09/2015,ccc_priority_script,17,17,0:00:16,0:01:18,0
24/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
24/09/2015,ccc_city_script,22,22,0:00:15,0:01:25,0
24/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
24/09/2015,ccc_help_script,7,5,0:00:15,0:00:34,2
24/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
24/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
24/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
24/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
24/09/2015,ccc_311_calgary_script,3611,3230,0:01:15,0:13:50,381
24/09/2015,ccc_311_lobby_ph_script,5,4,0:00:12,0:00:16,1
24/09/2015,ccc_media_line_script,1,1,0:00:04,0:00:04,0
24/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
25/09/2015,ccc_tax_script,20,18,0:01:03,0:03:26,2
25/09/2015,ccc_priority_script,17,17,0:00:16,0:01:18,0
25/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
25/09/2015,ccc_city_script,22,22,0:00:15,0:01:25,0
25/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
25/09/2015,ccc_help_script,7,5,0:00:15,0:00:34,2
25/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
25/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
25/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
25/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
25/09/2015,ccc_311_calgary_script,3611,3230,0:01:15,0:13:50,381
25/09/2015,ccc_311_lobby_ph_script,5,4,0:00:12,0:00:16,1
25/09/2015,ccc_media_line_script,1,1,0:00:04,0:00:04,0
25/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
26/09/2015,ccc_tax_script,20,18,0:01:03,0:03:26,2
26/09/2015,ccc_priority_script,17,17,0:00:16,0:01:18,0
26/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
26/09/2015,ccc_city_script,22,22,0:00:15,0:01:25,0
26/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
26/09/2015,ccc_help_script,7,5,0:00:15,0:00:34,2
26/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
26/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
26/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
26/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
26/09/2015,ccc_311_calgary_script,3611,3230,0:01:15,0:13:50,381
26/09/2015,ccc_311_lobby_ph_script,5,4,0:00:12,0:00:16,1
26/09/2015,ccc_media_line_script,1,1,0:00:04,0:00:04,0
26/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_tax_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_priority_script,24,23,0:00:17,0:02:04,1
27/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_city_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_feedback_script,1,0,0:00:00,0:00:00,0
27/09/2015,ccc_help_script,1,1,0:00:03,0:00:03,0
27/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_311_calgary_script,966,923,0:00:27,0:08:21,43
27/09/2015,ccc_311_lobby_ph_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
27/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
28/09/2015,ccc_tax_script,17,17,0:00:40,0:04:22,0
28/09/2015,ccc_priority_script,24,24,0:00:16,0:00:59,0
28/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
28/09/2015,ccc_city_script,32,29,0:00:09,0:00:55,3
28/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
28/09/2015,ccc_help_script,8,6,0:00:19,0:01:26,2
28/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
28/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
28/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
28/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
28/09/2015,ccc_311_calgary_script,3743,3387,0:01:16,0:07:39,356
28/09/2015,ccc_311_lobby_ph_script,4,4,0:00:05,0:00:07,0
28/09/2015,ccc_media_line_script,1,1,0:00:12,0:00:12,0
28/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
29/09/2015,ccc_tax_script,22,20,0:02:49,0:08:23,2
29/09/2015,ccc_priority_script,23,23,0:00:10,0:00:39,0
29/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
29/09/2015,ccc_city_script,18,18,0:01:00,0:06:19,0
29/09/2015,ccc_feedback_script,1,0,0:00:00,0:00:00,0
29/09/2015,ccc_help_script,13,13,0:00:07,0:00:21,0
29/09/2015,ccc_link_script,1,0,0:00:00,0:00:00,0
29/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
29/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
29/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
29/09/2015,ccc_311_calgary_script,3557,3123,0:01:47,0:09:17,434
29/09/2015,ccc_311_lobby_ph_script,4,3,0:00:04,0:00:07,1
29/09/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
29/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
30/09/2015,ccc_tax_script,14,9,0:03:59,0:07:32,5
30/09/2015,ccc_priority_script,40,39,0:00:18,0:01:30,1
30/09/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
30/09/2015,ccc_city_script,29,25,0:00:49,0:07:07,4
30/09/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
30/09/2015,ccc_help_script,8,8,0:00:11,0:00:39,0
30/09/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
30/09/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
30/09/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
30/09/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
30/09/2015,ccc_311_calgary_script,3785,2977,0:03:04,0:10:57,808
30/09/2015,ccc_311_lobby_ph_script,7,6,0:00:17,0:00:30,1
30/09/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
30/09/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
1/10/2015,ccc_tax_script,13,10,0:03:04,0:05:41,3
1/10/2015,ccc_priority_script,27,26,0:00:21,0:02:58,1
1/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
1/10/2015,ccc_city_script,22,20,0:01:07,0:05:51,2
1/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
1/10/2015,ccc_help_script,10,10,0:00:10,0:00:26,0
1/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
1/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
1/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
1/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
1/10/2015,ccc_311_calgary_script,3607,2979,0:02:37,0:10:31,627
1/10/2015,ccc_311_lobby_ph_script,3,3,0:00:14,0:00:21,0
1/10/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
1/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
2/10/2015,ccc_tax_script,26,21,0:02:46,0:08:11,5
2/10/2015,ccc_priority_script,45,43,0:00:20,0:01:28,2
2/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
2/10/2015,ccc_city_script,22,21,0:01:24,0:06:20,1
2/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
2/10/2015,ccc_help_script,5,5,0:00:12,0:00:29,0
2/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
2/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
2/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
2/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
2/10/2015,ccc_311_calgary_script,3651,3000,0:02:47,0:13:09,652
2/10/2015,ccc_311_lobby_ph_script,4,3,0:00:18,0:00:25,1
2/10/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
2/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
3/10/2015,ccc_tax_script,4,4,0:00:19,0:00:48,0
3/10/2015,ccc_priority_script,36,33,0:00:22,0:02:46,3
3/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
3/10/2015,ccc_city_script,0,0,0:00:00,0:00:00,0
3/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
3/10/2015,ccc_help_script,4,3,0:00:10,0:00:22,1
3/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
3/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
3/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
3/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
3/10/2015,ccc_311_calgary_script,1063,1014,0:00:28,0:07:52,49
3/10/2015,ccc_311_lobby_ph_script,0,0,0:00:00,0:00:00,0
3/10/2015,ccc_media_line_script,1,1,0:00:05,0:00:05,0
3/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
4/10/2015,ccc_tax_script,3,3,0:00:08,0:00:13,0
4/10/2015,ccc_priority_script,31,28,0:00:22,0:03:08,3
4/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
4/10/2015,ccc_city_script,0,0,0:00:00,0:00:00,0
4/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
4/10/2015,ccc_help_script,1,1,0:00:04,0:00:04,0
4/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
4/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
4/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
4/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
4/10/2015,ccc_311_calgary_script,984,952,0:00:18,0:06:05,32
4/10/2015,ccc_311_lobby_ph_script,0,0,0:00:00,0:00:00,0
4/10/2015,ccc_media_line_script,2,1,0:00:07,0:00:07,1
4/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
5/10/2015,ccc_tax_script,22,22,0:00:25,0:01:07,0
5/10/2015,ccc_priority_script,25,24,0:00:09,0:00:27,1
5/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
5/10/2015,ccc_city_script,14,14,0:00:11,0:00:42,0
5/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
5/10/2015,ccc_help_script,3,3,0:00:04,0:00:07,0
5/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
5/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
5/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
5/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
5/10/2015,ccc_311_calgary_script,3640,3490,0:00:30,0:05:54,150
5/10/2015,ccc_311_lobby_ph_script,3,2,0:00:04,0:00:04,1
5/10/2015,ccc_media_line_script,1,1,0:00:08,0:00:08,0
5/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
6/10/2015,ccc_tax_script,22,16,0:03:31,0:06:59,6
6/10/2015,ccc_priority_script,48,46,0:00:20,0:02:00,2
6/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
6/10/2015,ccc_city_script,14,14,0:00:42,0:02:07,0
6/10/2015,ccc_feedback_script,1,0,0:00:00,0:00:00,0
6/10/2015,ccc_help_script,11,11,0:00:10,0:00:28,0
6/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
6/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
6/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
6/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
6/10/2015,ccc_311_calgary_script,3495,2875,0:03:03,0:10:14,620
6/10/2015,ccc_311_lobby_ph_script,3,3,0:00:10,0:00:19,0
6/10/2015,ccc_media_line_script,1,1,0:00:09,0:00:09,0
6/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
7/10/2015,ccc_tax_script,16,16,0:00:55,0:05:16,0
7/10/2015,ccc_priority_script,32,30,0:00:16,0:01:35,2
7/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
7/10/2015,ccc_city_script,9,9,0:00:08,0:00:31,0
7/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
7/10/2015,ccc_help_script,9,8,0:00:08,0:00:15,1
7/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
7/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
7/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
7/10/2015,ccc_fpb_script,1,0,0:00:00,0:00:00,1
7/10/2015,ccc_311_calgary_script,3477,3245,0:00:53,0:08:03,232
7/10/2015,ccc_311_lobby_ph_script,5,5,0:00:05,0:00:07,0
7/10/2015,ccc_media_line_script,1,1,0:00:05,0:00:05,0
7/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
8/10/2015,ccc_tax_script,10,9,0:02:08,0:06:31,1
8/10/2015,ccc_priority_script,22,21,0:00:13,0:00:53,1
8/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
8/10/2015,ccc_city_script,18,15,0:00:24,0:01:37,3
8/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
8/10/2015,ccc_help_script,14,13,0:00:22,0:01:02,1
8/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
8/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
8/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
8/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
8/10/2015,ccc_311_calgary_script,3292,2764,0:02:13,0:13:01,528
8/10/2015,ccc_311_lobby_ph_script,4,2,0:00:10,0:00:14,2
8/10/2015,ccc_media_line_script,1,0,0:00:00,0:00:00,1
8/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
9/10/2015,ccc_tax_script,9,9,0:01:51,0:03:28,0
9/10/2015,ccc_priority_script,27,27,0:00:12,0:00:37,0
9/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
9/10/2015,ccc_city_script,13,12,0:00:37,0:03:10,1
9/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
9/10/2015,ccc_help_script,8,5,0:00:07,0:00:19,3
9/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
9/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
9/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
9/10/2015,ccc_fpb_script,2,0,0:00:00,0:00:00,2
9/10/2015,ccc_311_calgary_script,3018,2767,0:01:18,0:06:58,251
9/10/2015,ccc_311_lobby_ph_script,1,1,0:00:12,0:00:12,0
9/10/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
9/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_tax_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_priority_script,20,18,0:00:22,0:01:36,1
10/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_city_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_help_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_311_calgary_script,1179,1091,0:00:45,0:08:51,88
10/10/2015,ccc_311_lobby_ph_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
10/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_tax_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_priority_script,16,16,0:00:09,0:00:26,1
11/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_city_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_help_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_311_calgary_script,455,437,0:00:27,0:04:25,18
11/10/2015,ccc_311_lobby_ph_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_media_line_script,0,0,0:00:00,0:00:00,0
11/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_tax_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_priority_script,7,7,0:00:04,0:00:08,0
12/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_city_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_help_script,2,2,0:00:04,0:00:05,0
12/10/2015,ccc_link_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_bylaw_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_cty_online_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_fpb_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_311_calgary_script,1020,1007,0:00:06,0:04:18,13
12/10/2015,ccc_311_lobby_ph_script,0,0,0:00:00,0:00:00,0
12/10/2015,ccc_media_line_script,1,1,0:00:06,0:00:06,0
12/10/2015,ccc_waste_recycling_script,0,0,0:00:00,0:00:00,0
13/10/2015,ccc_tax_script,12,11,0:01:28,0:05:00,1
13/10/2015,ccc_priority_script,31,28,0:00:09,0:00:21,3
13/10/2015,ccc_aserv_info_script,0,0,0:00:00,0:00:00,0
13/10/2015,ccc_city_script,25,25,0:00:11,0:00:43,0
13/10/2015,ccc_feedback_script,0,0,0:00:00,0:00:00,0
