SR_TYPE,DT_CREATED,LONGITUDE,LATITUDE,COMM,WARD
Roads - Fence - Retaining Wall Concerns,01/09/2013,-114.1197639,51.00234307,CFB - LINCOLN PARK PMQ,11
Roads - Fence - Retaining Wall Concerns,01/10/2013,-114.152819,51.12295262,EDGEMONT,4
Roads - Fence - Retaining Wall Concerns,01/11/2013,-114.2118388,51.10924079,SCENIC ACRES,1
Roads - Fence - Retaining Wall Concerns,01/11/2013,-114.1654769,51.05336967,PATTERSON,6
Roads - Fence - Retaining Wall Concerns,01/11/2013,-114.0140245,51.06703727,VISTA HEIGHTS,5
Roads - Fence - Retaining Wall Concerns,01/14/2013,-114.132062,51.02555618,KILLARNEY/GLENGARRY,8
Roads - Fence - Retaining Wall Concerns,01/14/2013,-114.0416286,51.04936411,BRIDGELAND/RIVERSIDE,9
Roads - Fence - Retaining Wall Concerns,01/16/2013,-114.1666896,51.10374738,VARSITY,1
Roads - Fence - Retaining Wall Concerns,01/17/2013,-113.9504552,51.1246534,MARTINDALE,3
Roads - Fence - Retaining Wall Concerns,01/18/2013,-114.0130172,51.00650075,09H,9
Roads - Fence - Retaining Wall Concerns,01/18/2013,-113.9692302,51.13241058,SADDLE RIDGE,3
Roads - Fence - Retaining Wall Concerns,01/20/2013,-114.0537889,51.12746301,BEDDINGTON HEIGHTS,4
Roads - Fence - Retaining Wall Concerns,01/21/2013,-114.1665033,51.03928334,SIGNAL HILL,6
Roads - Fence - Retaining Wall Concerns,01/21/2013,-114.0831411,50.9914296,KINGSLAND,11
Roads - Fence - Retaining Wall Concerns,01/21/2013,-114.0429723,51.04980929,BRIDGELAND/RIVERSIDE,9
Roads - Fence - Retaining Wall Concerns,01/22/2013,-114.1411308,51.04517199,SPRUCE CLIFF,8
Roads - Fence - Retaining Wall Concerns,01/22/2013,-114.0173615,50.91471969,PARKLAND,14
Roads - Fence - Retaining Wall Concerns,01/24/2013,-114.1115045,51.03801884,SCARBORO,8
Roads - Fence - Retaining Wall Concerns,01/24/2013,-114.1092819,50.99807691,NORTH GLENMORE PARK,11
Roads - Fence - Retaining Wall Concerns,01/24/2013,-114.0591878,51.04531484,DOWNTOWN COMMERCIAL CORE,7
Roads - Fence - Retaining Wall Concerns,01/28/2013,-113.9489144,51.09484547,TEMPLE,5
Roads - Fence - Retaining Wall Concerns,01/29/2013,-114.0715106,51.09557532,HIGHWOOD,4
Roads - Fence - Retaining Wall Concerns,01/29/2013,-114.0505909,50.88746664,CHAPARRAL,14
Roads - Fence - Retaining Wall Concerns,01/30/2013,-114.243435,51.13909049,ROCKY RIDGE,1
Roads - Fence - Retaining Wall Concerns,01/30/2013,-114.0686808,50.93115912,FISH CREEK PARK,13
Roads - Fence - Retaining Wall Concerns,02/01/2013,-114.1973456,51.08379644,BOWNESS,1
Roads - Fence - Retaining Wall Concerns,02/01/2013,-114.0993409,51.03803693,SCARBORO,8
Roads - Fence - Retaining Wall Concerns,02/02/2013,-114.1283814,50.95000371,WOODBINE,13
Roads - Fence - Retaining Wall Concerns,02/03/2013,-114.0858604,51.05196099,HILLHURST,7
Roads - Fence - Retaining Wall Concerns,02/03/2013,-114.0416286,51.04936411,BRIDGELAND/RIVERSIDE,9
Roads - Fence - Retaining Wall Concerns,02/03/2013,-114.0076684,51.01227466,09D,9
Roads - Fence - Retaining Wall Concerns,02/04/2013,-114.1667853,51.12673724,HAWKWOOD,2
Roads - Fence - Retaining Wall Concerns,02/04/2013,-114.1366211,51.01898906,RUTLAND PARK,11
Roads - Fence - Retaining Wall Concerns,02/04/2013,-114.0076684,51.01227466,09D,9
Roads - Fence - Retaining Wall Concerns,02/05/2013,-114.2229905,51.12569913,SCENIC ACRES,1
Roads - Fence - Retaining Wall Concerns,02/05/2013,-114.0416286,51.04936411,BRIDGELAND/RIVERSIDE,9
Roads - Fence - Retaining Wall Concerns,02/06/2013,-113.9228695,51.12508867,TARADALE,3
Roads - Fence - Retaining Wall Concerns,02/07/2013,-113.9766656,50.91109539,MCKENZIE LAKE,12
Roads - Fence - Retaining Wall Concerns,02/08/2013,-114.1177049,51.0307025,RICHMOND,8
Roads - Fence - Retaining Wall Concerns,02/11/2013,-114.235748,51.13471173,ROCKY RIDGE,1
Roads - Fence - Retaining Wall Concerns,02/11/2013,-114.189477,51.03551552,SPRINGBANK HILL,6
Roads - Fence - Retaining Wall Concerns,02/11/2013,-114.1408919,51.02124262,RUTLAND PARK,11
Roads - Fence - Retaining Wall Concerns,02/12/2013,-114.1092819,50.99807691,NORTH GLENMORE PARK,11
Roads - Fence - Retaining Wall Concerns,02/12/2013,-114.1066492,51.09216486,COLLINGWOOD,7
Roads - Fence - Retaining Wall Concerns,02/12/2013,-113.8829723,50.92147675,12C,12
Roads - Fence - Retaining Wall Concerns,02/13/2013,-113.9950353,50.90672488,MCKENZIE LAKE,12
Roads - Fence - Retaining Wall Concerns,02/14/2013,-114.1661406,51.02361125,SIGNAL HILL,6
Roads - Fence - Retaining Wall Concerns,02/15/2013,-113.9352341,51.05000343,PENBROOKE MEADOWS,10
Roads - Fence - Retaining Wall Concerns,02/19/2013,-114.1066492,51.09216486,COLLINGWOOD,7
Roads - Fence - Retaining Wall Concerns,02/19/2013,-114.0821733,50.964737,SOUTHWOOD,11
Roads - Fence - Retaining Wall Concerns,02/20/2013,-114.0967059,50.96151717,PUMP HILL,11
Roads - Fence - Retaining Wall Concerns,02/21/2013,-114.1173574,51.02067036,ALTADORE,11
Roads - Fence - Retaining Wall Concerns,02/21/2013,-114.0833179,51.09731628,NORTH HAVEN,4
Roads - Fence - Retaining Wall Concerns,02/21/2013,-114.0581294,51.04519006,DOWNTOWN COMMERCIAL CORE,7
Roads - Fence - Retaining Wall Concerns,02/22/2013,-114.1038977,51.04458843,SUNALTA,8
Roads - Fence - Retaining Wall Concerns,02/22/2013,-113.928362,50.9216405,COPPERFIELD,12
Roads - Fence - Retaining Wall Concerns,02/25/2013,-114.0940933,50.90569076,SHAWNESSY,13
Roads - Fence - Retaining Wall Concerns,02/26/2013,-114.2258513,51.12800048,SCENIC ACRES,1
Roads - Fence - Retaining Wall Concerns,02/26/2013,-114.1130073,51.00128889,NORTH GLENMORE PARK,11
Roads - Fence - Retaining Wall Concerns,02/26/2013,-114.0553428,50.9065324,SUNDANCE,14
Roads - Fence - Retaining Wall Concerns,02/27/2013,-114.1130073,51.00128889,NORTH GLENMORE PARK,11
Roads - Fence - Retaining Wall Concerns,02/27/2013,-114.0989697,51.09077998,NOSE HILL PARK,4
Roads - Fence - Retaining Wall Concerns,02/27/2013,-114.0782127,50.9901916,KINGSLAND,11
Roads - Fence - Retaining Wall Concerns,02/27/2013,-113.9342017,51.06354088,ABBEYDALE,10
Roads - Fence - Retaining Wall Concerns,02/28/2013,-114.1209543,50.91408798,EVERGREEN,13
Roads - Fence - Retaining Wall Concerns,02/28/2013,-113.9633108,51.06710442,RUNDLE,5
Roads - Fence - Retaining Wall Concerns,03/01/2013,-114.1130073,51.00128889,NORTH GLENMORE PARK,11
Roads - Fence - Retaining Wall Concerns,03/01/2013,-113.9450416,51.08186902,TEMPLE,5
Roads - Fence - Retaining Wall Concerns,03/03/2013,-114.1801879,51.11203746,RANCHLANDS,2
Roads - Fence - Retaining Wall Concerns,03/05/2013,-114.0465008,51.04996032,BRIDGELAND/RIVERSIDE,9
Roads - Fence - Retaining Wall Concerns,03/05/2013,-113.9356375,51.09007258,TEMPLE,5
Roads - Fence - Retaining Wall Concerns,03/07/2013,-114.2515566,51.14350766,ROCKY RIDGE,1
Roads - Fence - Retaining Wall Concerns,03/07/2013,-114.1178257,51.05150288,WEST HILLHURST,7
Roads - Fence - Retaining Wall Concerns,03/07/2013,-114.0782137,50.99109548,KINGSLAND,11
Roads - Fence - Retaining Wall Concerns,03/08/2013,-114.1716281,51.03977433,CHRISTIE PARK,6
Roads - Fence - Retaining Wall Concerns,03/09/2013,-114.1902481,51.08898151,BOWNESS,1
Roads - Fence - Retaining Wall Concerns,03/09/2013,-113.9633108,51.06710442,RUNDLE,5
Roads - Fence - Retaining Wall Concerns,03/09/2013,-113.9118892,51.06668804,10A,10
Roads - Fence - Retaining Wall Concerns,03/10/2013,-114.1403071,50.94890775,WOODBINE,13
Roads - Fence - Retaining Wall Concerns,03/11/2013,-114.1160441,51.13341625,MACEWAN GLEN,4
Roads - Fence - Retaining Wall Concerns,03/13/2013,-114.0989697,51.09077998,NOSE HILL PARK,4
Roads - Fence - Retaining Wall Concerns,03/15/2013,-114.1800685,51.05842085,COACH HILL,6
Roads - Fence - Retaining Wall Concerns,03/16/2013,-114.0632513,50.90492839,SHAWNESSY,13
Roads - Fence - Retaining Wall Concerns,03/18/2013,-114.1939475,51.08183135,BOWNESS,1
Roads - Fence - Retaining Wall Concerns,03/18/2013,-113.9598556,51.11009673,CASTLERIDGE,5
Roads - Fence - Retaining Wall Concerns,03/19/2013,-114.1612569,51.10064658,VARSITY,1
Roads - Fence - Retaining Wall Concerns,03/19/2013,-114.1213633,51.00164154,CFB - LINCOLN PARK PMQ,11
Roads - Fence - Retaining Wall Concerns,03/19/2013,-114.0989697,51.09077998,NOSE HILL PARK,4
Roads - Fence - Retaining Wall Concerns,03/20/2013,-114.1422454,51.1100886,EDGEMONT,4
Roads - Fence - Retaining Wall Concerns,03/20/2013,-113.9531504,50.91224078,MCKENZIE TOWNE,12
Roads - Fence - Retaining Wall Concerns,03/21/2013,-114.0500929,51.05455484,BRIDGELAND/RIVERSIDE,9
Roads - Fence - Retaining Wall Concerns,03/21/2013,-114.0017947,51.05856703,MAYLAND HEIGHTS,10
Roads - Fence - Retaining Wall Concerns,03/22/2013,-113.9592251,50.90434907,MCKENZIE TOWNE,12
Roads - Fence - Retaining Wall Concerns,03/22/2013,-113.9531976,50.91146459,MCKENZIE TOWNE,12
Roads - Fence - Retaining Wall Concerns,03/23/2013,-114.1138926,51.03588024,RICHMOND,8
Roads - Fence - Retaining Wall Concerns,03/24/2013,-114.0099581,51.07401706,VISTA HEIGHTS,5
Roads - Fence - Retaining Wall Concerns,03/25/2013,-114.163818,51.13396284,HAWKWOOD,2
Roads - Fence - Retaining Wall Concerns,03/26/2013,-114.1410052,51.09774351,BRENTWOOD,7
Roads - Fence - Retaining Wall Concerns,03/26/2013,-114.0967059,50.96151717,PUMP HILL,11
Roads - Fence - Retaining Wall Concerns,03/26/2013,-114.0941725,50.95709902,SOUTHWOOD,11
Roads - Fence - Retaining Wall Concerns,03/26/2013,-113.9685331,51.01641125,ERIN WOODS,10
Roads - Fence - Retaining Wall Concerns,03/27/2013,-114.1657538,51.02614248,SIGNAL HILL,6
Roads - Fence - Retaining Wall Concerns,03/27/2013,-114.0947267,51.05889469,HILLHURST,7
Roads - Fence - Retaining Wall Concerns,03/27/2013,-113.984225,51.02960831,DOVER,9
Roads - Fence - Retaining Wall Concerns,03/27/2013,-113.9824502,51.0243946,DOVER,9
Roads - Fence - Retaining Wall Concerns,03/27/2013,-113.9502278,51.06634968,MARLBOROUGH PARK,10
Roads - Fence - Retaining Wall Concerns,03/28/2013,-114.0967059,50.96151717,PUMP HILL,11
Roads - Fence - Retaining Wall Concerns,03/28/2013,-114.0715106,51.09557532,HIGHWOOD,4
Roads - Fence - Retaining Wall Concerns,03/29/2013,-114.0867895,50.94492546,N/A,N/A
Roads - Fence - Retaining Wall Concerns,03/30/2013,-114.0782138,50.99125631,KINGSLAND,11
Roads - Fence - Retaining Wall Concerns,03/30/2013,-113.9671874,50.8858817,AUBURN BAY,12
Roads - Fence - Retaining Wall Concerns,03/31/2013,-114.0940529,50.96144096,SOUTHWOOD,11
Roads - Fence - Retaining Wall Concerns,04/01/2013,-114.1603094,51.07090428,MONTGOMERY,1
Roads - Fence - Retaining Wall Concerns,04/01/2013,-114.1355637,51.04546817,SPRUCE CLIFF,8
Roads - Fence - Retaining Wall Concerns,04/01/2013,-114.0955981,50.96692157,PUMP HILL,11
Roads - Fence - Retaining Wall Concerns,04/02/2013,-114.1264639,51.04127406,SHAGANAPPI,8
Roads - Fence - Retaining Wall Concerns,04/04/2013,-114.1656665,51.02672143,SIGNAL HILL,6
Roads - Fence - Retaining Wall Concerns,04/04/2013,-114.1097778,51.16983753,EVANSTON,2
Roads - Fence - Retaining Wall Concerns,04/04/2013,-114.0220008,51.06058822,MAYLAND HEIGHTS,10
Roads - Fence - Retaining Wall Concerns,04/07/2013,-114.1412441,51.00859581,GLAMORGAN,6
Roads - Fence - Retaining Wall Concerns,04/07/2013,-114.1299369,51.06026199,PARKDALE,7
Roads - Fence - Retaining Wall Concerns,04/08/2013,-114.2092911,51.08397703,BOWNESS,1
Roads - Fence - Retaining Wall Concerns,04/08/2013,-114.181776,51.10396456,VARSITY,1
Roads - Fence - Retaining Wall Concerns,04/08/2013,-114.1412441,51.00859581,GLAMORGAN,6
Roads - Fence - Retaining Wall Concerns,04/08/2013,-114.0543771,51.08183317,WINSTON HEIGHTS/MOUNTVIEW,9
Roads - Fence - Retaining Wall Concerns,04/10/2013,-114.0292942,51.00843821,HIGHFIELD,9
Roads - Fence - Retaining Wall Concerns,04/12/2013,-114.130357,51.08142821,UNIVERSITY OF CALGARY,1
Roads - Fence - Retaining Wall Concerns,04/13/2013,-114.0321814,51.03022566,ALYTH/BONNYBROOK,9
Roads - Fence - Retaining Wall Concerns,04/14/2013,-113.9531644,51.03784813,FOREST LAWN INDUSTRIAL,10
Roads - Fence - Retaining Wall Concerns,04/15/2013,-113.9962172,51.06636406,MERIDIAN,10
Roads - Fence - Retaining Wall Concerns,04/18/2013,-114.1438848,51.01556376,GLAMORGAN,6
Roads - Fence - Retaining Wall Concerns,04/18/2013,-114.1403071,50.94890775,WOODBINE,13
Roads - Fence - Retaining Wall Concerns,04/19/2013,-114.1403071,50.94890775,WOODBINE,13
Roads - Fence - Retaining Wall Concerns,04/19/2013,-114.1206234,51.00151294,CFB - LINCOLN PARK PMQ,11
Roads - Fence - Retaining Wall Concerns,04/19/2013,-114.0967059,50.96151717,PUMP HILL,11
Roads - Fence - Retaining Wall Concerns,04/23/2013,-114.0808112,50.97784203,HAYSBORO,11
Roads - Fence - Retaining Wall Concerns,04/23/2013,-114.0564939,51.0916708,GREENVIEW,4
Roads - Fence - Retaining Wall Concerns,04/24/2013,-114.0915809,50.96255056,SOUTHWOOD,11
Roads - Fence - Retaining Wall Concerns,04/25/2013,-114.19627,51.01378697,DISCOVERY RIDGE,6
Roads - Fence - Retaining Wall Concerns,04/25/2013,-114.152742,51.04882701,WILDWOOD,8
Roads - Fence - Retaining Wall Concerns,04/25/2013,-114.1375909,51.13035786,EDGEMONT,4
Roads - Fence - Retaining Wall Concerns,04/26/2013,-113.9794176,51.09103137,WHITEHORN,5
Roads - Fence - Retaining Wall Concerns,04/26/2013,-113.9658076,51.11068085,MARTINDALE,3
Roads - Fence - Retaining Wall Concerns,04/27/2013,-113.9658076,51.11068085,MARTINDALE,3
Roads - Fence - Retaining Wall Concerns,04/27/2013,-113.9383882,51.09738272,FALCONRIDGE,5
Roads - Fence - Retaining Wall Concerns,04/28/2013,-114.04598,50.88099407,CHAPARRAL,14
Roads - Fence - Retaining Wall Concerns,04/29/2013,-114.2212138,51.12644092,SCENIC ACRES,1
Roads - Fence - Retaining Wall Concerns,04/29/2013,-114.1484863,51.08195637,VARSITY,1
Roads - Fence - Retaining Wall Concerns,04/29/2013,-114.1063502,51.06690534,HOUNSFIELD HEIGHTS/BRIAR HILL,7
Roads - Fence - Retaining Wall Concerns,04/30/2013,-114.1231643,50.95653779,CEDARBRAE,11
Roads - Fence - Retaining Wall Concerns,04/30/2013,-114.1210713,51.00099717,CFB - LINCOLN PARK PMQ,11
Roads - Fence - Retaining Wall Concerns,04/30/2013,-114.1198956,50.95059328,CEDARBRAE,11
Roads - Fence - Retaining Wall Concerns,04/30/2013,-114.1191422,51.0670855,UNIVERSITY OF CALGARY,1
Roads - Fence - Retaining Wall Concerns,04/30/2013,-114.116281,51.06658008,HOUNSFIELD HEIGHTS/BRIAR HILL,7
Roads - Fence - Retaining Wall Concerns,04/30/2013,-114.0868705,51.03595967,LOWER MOUNT ROYAL,8
Roads - Fence - Retaining Wall Concerns,04/30/2013,-114.0783378,51.05241575,EAU CLAIRE,7
Roads - Fence - Retaining Wall Concerns,04/30/2013,-114.0686793,51.06683534,CRESCENT HEIGHTS,7
Roads - Fence - Retaining Wall Concerns,04/30/2013,-113.9658076,51.11068085,MARTINDALE,3
Roads - Fence - Retaining Wall Concerns,05/01/2013,-114.1816932,51.11614117,RANCHLANDS,2
Roads - Fence - Retaining Wall Concerns,05/01/2013,-114.176673,51.05854383,PATTERSON,6
Roads - Fence - Retaining Wall Concerns,05/01/2013,-114.144121,51.01610351,GLAMORGAN,6
Roads - Fence - Retaining Wall Concerns,05/01/2013,-114.1176693,51.05871587,WEST HILLHURST,7
Roads - Fence - Retaining Wall Concerns,05/02/2013,-114.0020439,51.13440848,CALGARY INTERNATIONAL AIRPORT,3
Roads - Fence - Retaining Wall Concerns,05/03/2013,-114.0948581,50.95601713,DOWNTOWN WEST END,8
Roads - Fence - Retaining Wall Concerns,05/03/2013,-114.0868111,50.99835975,BEL-AIRE,11
Roads - Fence - Retaining Wall Concerns,05/03/2013,-114.0822665,51.03434862,UPPER MOUNT ROYAL,8
Roads - Fence - Retaining Wall Concerns,05/04/2013,-114.152742,51.04882701,WILDWOOD,8
Roads - Fence - Retaining Wall Concerns,05/04/2013,-114.0926074,50.95709858,SOUTHWOOD,11
Roads - Fence - Retaining Wall Concerns,05/04/2013,-114.0504391,51.05723204,RENFREW,9
Roads - Fence - Retaining Wall Concerns,05/05/2013,-113.9958148,51.0225617,DOVER,9
Roads - Fence - Retaining Wall Concerns,05/06/2013,-114.2413551,51.1106134,TUSCANY,1
Roads - Fence - Retaining Wall Concerns,05/06/2013,-114.1462391,51.11082979,DALHOUSIE,7
Roads - Fence - Retaining Wall Concerns,05/06/2013,-114.0334946,51.09578959,McCALL,5
Roads - Fence - Retaining Wall Concerns,05/06/2013,-113.9833701,51.04802524,ALBERT PARK/RADISSON HEIGHTS,10
Roads - Fence - Retaining Wall Concerns,05/06/2013,-113.9654037,51.11056053,WESTWINDS,5
Roads - Fence - Retaining Wall Concerns,05/07/2013,-114.1772641,51.0110376,SIGNAL HILL,6
Roads - Fence - Retaining Wall Concerns,05/07/2013,-114.1223684,50.90150366,BRIDLEWOOD,13
Roads - Fence - Retaining Wall Concerns,05/07/2013,-114.0955981,50.96692157,PUMP HILL,11
Roads - Fence - Retaining Wall Concerns,05/07/2013,-114.0782138,50.99125631,KINGSLAND,11
Roads - Fence - Retaining Wall Concerns,05/07/2013,-114.0601861,50.94911445,WILLOW PARK,14
Roads - Fence - Retaining Wall Concerns,05/07/2013,-113.958257,51.09983295,FALCONRIDGE,5
Roads - Fence - Retaining Wall Concerns,05/07/2013,-113.9509731,51.09658807,FALCONRIDGE,5
Roads - Fence - Retaining Wall Concerns,05/07/2013,-113.9372786,51.09616371,FALCONRIDGE,5
Roads - Fence - Retaining Wall Concerns,05/08/2013,-114.1722921,51.11549449,DALHOUSIE,7
Roads - Fence - Retaining Wall Concerns,05/08/2013,-113.958257,51.09983295,FALCONRIDGE,5
Roads - Fence - Retaining Wall Concerns,05/09/2013,-114.104777,51.0277826,SOUTH CALGARY,8
Roads - Fence - Retaining Wall Concerns,05/09/2013,-114.0405363,51.04191798,RAMSAY,9
Roads - Fence - Retaining Wall Concerns,05/09/2013,-113.9372786,51.09616371,FALCONRIDGE,5
Roads - Fence - Retaining Wall Concerns,05/10/2013,-113.9768917,50.91992017,MCKENZIE LAKE,12
Roads - Fence - Retaining Wall Concerns,05/11/2013,-114.11296,51.03821411,SCARBORO,8
Roads - Fence - Retaining Wall Concerns,05/13/2013,-114.119406,51.0162702,CFB - CURRIE,11
Roads - Fence - Retaining Wall Concerns,05/13/2013,-114.1168349,51.02477934,RICHMOND,8
Roads - Fence - Retaining Wall Concerns,05/13/2013,-113.9760571,51.05040498,FOREST HEIGHTS,10
Roads - Fence - Retaining Wall Concerns,05/14/2013,-114.1609661,51.02699765,GLENBROOK,6
Roads - Fence - Retaining Wall Concerns,05/14/2013,-114.1422454,51.1100886,EDGEMONT,4
Roads - Fence - Retaining Wall Concerns,05/14/2013,-114.0867895,50.94492546,CANYON MEADOWS,13
Roads - Fence - Retaining Wall Concerns,05/14/2013,-114.0443552,50.96377288,MAPLE RIDGE,14
Roads - Fence - Retaining Wall Concerns,05/14/2013,-113.9338715,51.05082304,ABBEYDALE,10
Roads - Fence - Retaining Wall Concerns,05/15/2013,-114.0839287,51.03592681,LOWER MOUNT ROYAL,8
Roads - Fence - Retaining Wall Concerns,05/15/2013,-114.0735658,51.11332997,HUNTINGTON HILLS,4
Roads - Fence - Retaining Wall Concerns,05/15/2013,-114.035269,51.05670437,BRIDGELAND/RIVERSIDE,9
Roads - Fence - Retaining Wall Concerns,05/16/2013,-114.0847127,51.0830165,QUEENS PARK VILLAGE,7
Roads - Fence - Retaining Wall Concerns,05/17/2013,-114.2152228,51.05525924,WEST SPRINGS,6
Roads - Fence - Retaining Wall Concerns,05/17/2013,-114.2032409,51.11968377,SCENIC ACRES,1
Roads - Fence - Retaining Wall Concerns,05/17/2013,-114.136308,50.95053818,CEDARBRAE,11
Roads - Fence - Retaining Wall Concerns,05/19/2013,-114.1853384,51.10572063,SILVER SPRINGS,1
Roads - Fence - Retaining Wall Concerns,05/19/2013,-113.9352226,51.09732025,FALCONRIDGE,5
Roads - Fence - Retaining Wall Concerns,05/20/2013,-113.9323393,51.10847139,CORAL SPRINGS,5
Roads - Fence - Retaining Wall Concerns,05/21/2013,-114.1766297,51.11384054,RANCHLANDS,2
Roads - Fence - Retaining Wall Concerns,05/21/2013,-114.1412441,51.00859581,GLAMORGAN,6
Roads - Fence - Retaining Wall Concerns,05/21/2013,-114.0937587,50.99722346,MAYFAIR,11
Roads - Fence - Retaining Wall Concerns,05/21/2013,-113.9829194,51.05213686,FRANKLIN,10
