CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,SRG,COMM_STRUC,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,ELECT_CNT,EMPLYD_CNT,OWNSHP_CNT,DOG_CNT,CAT_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Industrial,2,RYV,ROYAL VISTA,NORTHWEST,N/A,EMPLOYMENT,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312908.98313000000,5777.81313419000
Residual Sub Area,4,02C,02C,NORTH,N/A,UNDEVELOPED,2011,Y,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505644.14804000000,6039.71929644000
Residential,1,HAW,HAWKWOOD,NORTHWEST,BUILT-OUT,1980s/1990s,2011,,9898,3331,432,0,4985,3077,0,0,3068,0,0,138,119,0,6,0,0,0,0,0,0,0,0,137,133,167,1,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,104,221,6,0,0,0,3038,2840,9501,30,0,0,0,351,1029,730,1071,113,4877,5021,173,568,450,454,377,527,936,911,323,158,175,542,477,429,370,616,1082,813,306,211,348,1110,927,883,747,1143,2018,1724,629,369,3206005.35296000000,7381.82668527000
Residential,1,DIA,DIAMOND COVE,SOUTH,BUILT-OUT,1980s/1990s,2011,,716,271,26,0,419,259,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,259,716,4,0,0,0,28,126,44,66,3,350,366,10,38,17,27,20,25,75,100,26,12,10,30,31,24,22,36,88,89,25,11,20,68,48,51,42,61,163,189,51,23,488866.18229900000,5267.26710343000
Residential,1,RCK,ROSSCARROCK,WEST,BUILT-OUT,1950s,2011,,3175,1635,233,0,1866,427,0,0,437,465,0,357,96,0,280,0,0,0,0,0,0,0,0,311,20,539,46,0,0,1,215,21,396,44,0,20,0,411,138,1057,37,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,6,238,4,0,0,1,397,242,945,32,4,3,0,468,492,240,202,23,1632,1543,111,150,92,157,343,310,229,128,55,57,72,153,75,140,344,280,205,123,73,78,183,303,167,297,687,590,434,251,128,135,1062226.70446000000,4400.01113442000
Residential,1,MAH,MAHOGANY,SOUTHEAST,DEVELOPING,BUILDING OUT,2011,,788,365,137,0,458,253,0,0,325,38,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,25,63,0,9,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,234,228,720,11,65,0,0,11,110,53,80,9,402,386,69,56,13,11,115,90,29,16,3,0,47,52,11,19,127,86,20,19,3,2,116,108,24,30,242,176,49,35,6,2,6384491.30598000000,10099.50264240000
Residential,1,QLD,QUEENSLAND,SOUTH,BUILT-OUT,1960s/1970s,2011,,4877,1894,310,0,2915,1454,0,0,1168,224,0,60,391,0,51,0,0,0,0,0,0,0,0,57,49,88,3,0,0,0,37,3,69,3,0,11,0,211,135,544,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,259,906,8,0,0,0,1149,1008,3270,18,0,1,0,341,660,365,412,59,2457,2420,137,256,177,188,415,370,441,276,138,59,120,290,152,184,362,343,431,296,169,73,257,546,329,372,777,713,872,572,307,132,1556437.32061000000,4982.20926864000
Residential,1,SHS,SHAWNEE SLOPES,SOUTH,BUILT-OUT,1980s/1990s,2011,,1529,869,38,0,737,581,0,0,404,96,0,320,48,0,0,0,1,0,0,0,0,0,0,104,80,161,6,210,0,0,0,0,0,0,0,0,0,94,90,167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,29,48,4,12,0,0,397,382,1153,5,0,2,1,125,292,76,124,10,737,792,11,45,67,65,49,53,135,142,95,75,12,58,63,56,37,66,144,155,118,83,23,103,130,121,86,119,279,297,213,158,1241445.25858000000,5757.03213858000
Residential,1,SDC,SUNDANCE,SOUTH,BUILT-OUT,1980s/1990s,2011,,10623,3403,525,0,5879,3047,0,0,3066,74,0,100,152,0,11,0,0,0,0,0,0,0,1,88,88,111,10,0,1,0,10,0,16,0,0,1,0,74,62,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,58,369,2,0,0,0,3035,2839,9979,30,0,1,0,313,942,641,1322,138,5328,5295,209,739,654,531,389,568,1210,724,195,109,182,758,587,423,338,696,1298,651,193,169,391,1497,1241,954,727,1264,2508,1375,388,278,4020218.15248000000,9073.96717161000
Residential,1,NHU,NORTH HAVEN UPPER,NORTH,BUILT-OUT,1960s/1970s,2011,,615,246,33,0,300,222,0,0,245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,222,614,6,0,0,0,40,98,45,55,2,311,304,11,29,35,13,24,33,64,51,32,19,15,28,22,15,30,30,67,49,29,19,26,57,57,28,54,63,131,100,61,38,269104.30616700000,2418.67369893000
Residential,1,SOM,SOMERSET,SOUTH,BUILT-OUT,1980s/1990s,2011,,8401,3137,709,0,4478,2580,0,0,2177,0,0,784,169,0,7,0,0,0,0,0,0,0,0,738,475,1294,42,0,4,0,6,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,128,295,3,0,1,2,2140,1975,6802,35,0,0,0,630,881,596,843,99,4143,4258,262,621,306,259,538,887,662,324,177,107,274,624,264,197,568,929,619,351,247,185,536,1245,570,456,1106,1816,1281,675,424,292,2344430.57896000000,6896.03586675000
Residential,1,ROX,ROXBORO,CENTRE,BUILT-OUT,INNER CITY,2011,,441,162,27,0,161,146,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,146,441,3,2,1,0,27,49,24,52,4,219,222,14,25,22,10,10,20,55,35,15,13,9,31,25,19,9,20,54,26,16,13,23,56,47,29,19,40,109,61,31,26,271809.65588500000,2330.94175463000
Residential,1,PUM,PUMP HILL,SOUTH,BUILT-OUT,1960s/1970s,2011,,1655,563,53,0,618,410,0,0,382,50,0,61,66,0,2,0,0,0,2,0,0,0,0,61,0,70,0,0,0,0,0,0,0,2,0,0,0,48,48,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,291,0,0,0,0,65,0,95,1,0,0,0,372,362,1122,9,1,0,2,134,206,81,109,18,754,901,15,67,47,46,47,47,100,143,83,159,24,62,31,53,41,63,118,125,110,274,39,129,78,99,88,110,218,268,193,433,942291.23414700000,3966.77102859000
Residential,1,QPK,QUEENS PARK VILLAGE,CENTRE,BUILT-OUT,1950s,2011,,400,188,39,0,241,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,0,400,6,0,0,0,0,0,0,0,0,0,0,40,91,29,20,1,201,199,16,21,10,28,62,30,28,6,0,0,14,15,10,32,58,30,27,7,3,3,30,36,20,60,120,60,55,13,3,3,621438.82544100000,3372.98689694000
Residential,1,GLA,GLAMORGAN,WEST,BUILT-OUT,1950s,2011,,6242,2986,426,0,3340,1827,0,0,1139,74,44,837,866,0,23,0,0,1,2,0,0,0,1,808,226,1328,28,0,0,0,19,2,28,3,0,1,0,72,49,174,1,0,1,0,0,0,0,0,0,0,0,34,0,86,10,0,0,0,3,0,197,0,0,0,0,768,520,1572,38,0,60,1,1116,1030,2857,22,0,0,3,1003,972,425,387,33,2968,3274,177,254,176,247,459,475,466,307,196,211,183,226,164,246,539,494,515,327,250,330,360,480,340,493,998,969,981,634,446,541,1955756.40425000000,6069.12807340000
Residential,1,MRL,MARLBOROUGH,NORTHEAST,BUILT-OUT,1960s/1970s,2011,,8310,3120,624,0,4010,1937,0,0,2259,125,0,377,193,0,166,0,0,0,0,0,0,0,1,371,0,777,5,0,0,0,92,5,179,34,0,40,0,118,67,369,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,117,498,8,0,0,0,2200,1748,6487,59,0,0,0,504,1066,564,669,163,4263,4047,239,397,257,298,568,670,715,529,385,205,273,426,208,255,610,588,587,526,343,231,512,823,465,553,1178,1258,1302,1055,728,436,2654747.52367000000,6656.11476513000
Residential,1,BNK,BANKVIEW,CENTRE,BUILT-OUT,INNER CITY,2011,,4754,3519,204,0,3326,862,0,0,522,80,44,2446,205,0,217,2,3,0,0,0,0,0,22,2090,461,3004,251,18,65,4,166,11,251,21,0,26,0,70,27,126,6,4,0,0,0,0,0,0,0,0,0,40,5,65,4,0,0,0,0,0,0,5,0,0,1,183,95,331,16,0,5,7,471,263,977,41,3,0,5,1706,1011,213,87,3,2436,2318,74,60,46,197,881,565,307,205,85,16,98,58,52,284,908,403,241,159,93,22,172,118,98,481,1789,968,548,364,178,38,686657.16904800000,3414.74785849000
Residential,1,CED,CEDARBRAE,SOUTH,BUILT-OUT,1960s/1970s,2011,,6264,2610,472,0,3550,1925,0,0,1335,570,0,163,513,0,29,0,0,0,0,0,0,0,0,162,34,282,1,0,0,0,25,3,44,1,0,3,0,560,359,1396,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,349,1052,18,0,0,0,1316,1180,3490,18,0,1,0,586,966,492,474,40,3109,3155,196,311,218,214,484,489,452,417,215,113,186,303,175,225,463,452,523,493,212,123,382,614,393,439,947,941,975,910,427,236,2069560.99582000000,6050.02493225000
Residential,1,BRD,BRIDGELAND/RIVERSIDE,CENTRE,BUILT-OUT,INNER CITY,2011,,5254,3058,281,0,2670,1019,0,0,908,74,7,1540,212,0,299,1,11,1,4,0,1,0,10,1424,417,2090,103,0,3,0,185,6,264,59,2,53,0,66,25,130,4,2,2,0,0,0,0,0,0,0,0,4,2,6,0,0,0,0,18,0,714,0,0,0,6,145,58,253,13,0,48,11,820,511,1797,57,8,12,18,1345,923,243,132,19,2459,2795,136,111,52,135,602,427,380,238,122,256,107,116,65,182,596,394,306,230,154,645,243,227,117,317,1198,821,686,468,276,901,3051304.76881000000,8373.44777214000
Residential,1,BRT,BRITANNIA,CENTRE,BUILT-OUT,1950s,2011,,746,314,32,0,339,233,0,0,257,0,0,57,0,0,0,0,0,0,0,0,0,0,0,45,12,63,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,221,683,14,8,1,0,62,96,31,83,7,357,389,17,40,35,26,16,37,75,68,21,22,10,53,31,26,23,43,89,54,20,40,27,93,66,52,39,80,164,122,41,62,503168.22942900000,3216.46845035000
Residential,1,WBN,WOODBINE,SOUTH,BUILT-OUT,1980s/1990s,2011,,9086,3371,547,0,4946,2963,0,0,2931,82,0,0,342,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,21,2,0,0,0,79,57,213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,247,727,6,0,1,0,2848,2658,8125,78,1,4,0,420,1198,727,863,68,4571,4515,216,510,401,381,484,535,829,817,308,90,193,496,310,341,482,560,973,794,253,113,409,1006,711,722,966,1095,1802,1611,561,203,3180369.35888000000,9477.64253257000
Residential,1,VAR,VARSITY,NORTHWEST,BUILT-OUT,1960s/1970s,2011,,12021,5540,591,0,5749,3392,0,0,2605,170,0,1774,932,0,58,0,0,1,0,0,0,0,5,1693,491,2799,76,0,0,0,48,4,90,8,0,2,0,157,79,426,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,851,522,1691,42,39,0,0,2530,2296,7014,74,1,0,1,1618,1981,722,877,82,5792,6229,246,433,386,687,917,660,766,666,517,514,222,493,365,668,839,641,873,720,672,736,468,926,751,1355,1756,1301,1639,1386,1189,1250,6848980.94681000000,11791.02440860000
Residential,1,SET,SETON,SOUTHEAST,DEVELOPING,BUILDING OUT,2011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675555.44162000000,6040.52391874000
Residential,1,WND,WINDSOR PARK,CENTRE,BUILT-OUT,1950s,2011,,3858,2402,161,0,2554,996,0,0,335,315,28,1527,87,0,104,0,0,4,0,0,2,0,4,1440,494,2128,83,0,0,0,94,7,153,3,0,7,0,285,157,622,11,17,2,0,0,0,0,0,0,0,0,27,18,51,1,0,0,0,5,4,41,1,0,0,0,85,64,146,2,0,0,1,321,252,717,5,3,5,6,1134,806,207,103,7,1879,1979,53,75,49,126,443,373,331,198,135,96,80,85,66,165,415,342,288,204,161,173,133,160,115,291,858,715,619,402,296,269,1276633.19090000000,5332.15983411000
Residential,1,GRV,GREENVIEW,NORTH,BUILT-OUT,1960s/1970s,2011,,1956,1120,110,0,1131,417,0,0,206,30,0,511,309,0,64,0,0,0,0,0,0,0,3,471,98,718,34,0,3,0,43,1,64,10,0,11,0,26,8,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,156,669,16,0,0,0,201,154,440,3,0,2,0,459,361,123,80,11,1004,952,43,65,46,78,240,201,154,89,47,41,55,71,35,81,226,158,126,90,67,43,98,136,81,159,466,359,280,179,114,84,453727.28490400000,3866.51701485000
Residential,1,HIW,HIGHWOOD,CENTRE,BUILT-OUT,1950s,2011,,2098,998,132,0,1206,599,0,0,740,75,3,19,16,0,145,0,0,0,0,0,0,0,0,19,0,36,0,0,0,0,99,1,140,7,0,39,0,67,29,158,8,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,16,14,32,0,0,0,5,706,554,1729,28,1,0,0,253,338,161,146,12,1049,1049,47,102,45,85,185,168,187,106,43,81,64,103,53,67,162,156,179,101,43,121,111,205,98,152,347,324,366,207,86,202,948736.88682900000,4070.92919031000
Residential,1,FAI,FAIRVIEW,SOUTH,BUILT-OUT,1950s,2011,,3552,1605,238,0,1804,1052,0,0,1255,0,0,313,0,0,37,0,0,0,0,0,0,0,0,287,0,620,26,0,0,1,34,1,61,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1222,1051,2871,18,0,14,0,423,576,284,246,14,1808,1744,104,139,71,116,263,329,343,194,111,138,94,146,90,102,261,285,289,174,140,163,198,285,161,218,524,614,632,368,251,301,1320718.25706000000,5103.26469074000
Residential,1,DAL,DALHOUSIE,NORTHWEST,BUILT-OUT,1960s/1970s,2011,,8917,3721,555,0,4439,2393,0,0,1930,307,0,863,570,0,50,0,1,0,0,0,0,0,2,806,300,1303,53,0,2,0,42,3,80,1,0,7,0,294,123,822,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,547,262,1394,21,0,0,0,1884,1705,5317,42,0,4,1,830,1295,657,712,80,4471,4446,211,462,318,475,695,629,628,476,360,217,235,408,285,394,624,594,655,537,399,315,446,870,603,869,1319,1223,1283,1013,759,532,3335932.04103000000,7592.46633784000
Residential,1,CFC,CFB - CURRIE,WEST,BUILT-OUT,BUILDING OUT,2011,,24,62,7,0,13,7,0,0,39,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,7,7,24,0,29,0,0,0,2,1,4,0,11,13,4,0,0,0,2,3,2,0,0,0,3,2,0,0,3,5,0,0,0,0,7,2,0,0,5,8,2,0,0,0,1096775.30039000000,5101.63955079000
Residential,1,BRI,BRIDLEWOOD,SOUTH,BUILT-OUT,2000s,2011,,11641,4179,1394,0,6726,3328,0,0,2860,291,3,792,205,0,28,0,0,0,0,0,0,0,1,723,439,1419,68,0,0,0,25,1,47,3,0,0,1,260,226,612,14,16,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,197,156,487,7,0,1,1,2822,2503,9069,37,0,0,0,660,1210,828,1167,165,5765,5876,524,890,342,373,1141,1270,748,300,131,46,570,874,319,366,1256,1215,705,357,166,48,1094,1764,661,739,2397,2485,1453,657,297,94,3236845.59413000000,7128.47092248000
Residential,1,KEL,KELVIN GROVE,SOUTH,BUILT-OUT,1960s/1970s,2011,,2334,904,101,0,939,481,0,0,355,16,0,504,26,0,1,0,0,0,2,0,0,0,0,487,98,815,17,0,0,0,0,0,0,0,0,1,0,16,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,392,0,0,0,0,24,22,50,2,0,0,0,348,345,1055,7,0,0,2,323,276,101,169,8,1090,1244,41,92,68,73,131,141,162,105,135,142,34,116,79,76,118,154,148,106,105,308,75,208,147,149,249,295,310,211,240,450,756671.79470200000,3462.89951455000
Residential,1,CHA,CHAPARRAL,SOUTH,DEVELOPING,BUILDING OUT,2011,,11151,3629,1168,0,5044,3213,0,0,2870,277,0,193,289,0,0,0,0,0,0,0,0,0,0,187,114,284,6,0,0,0,0,0,0,0,0,0,0,250,238,479,3,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,191,505,14,21,0,0,2821,2670,9883,31,17,1,0,371,936,622,1444,139,5623,5528,470,1213,431,217,497,1247,909,356,205,78,405,1152,376,205,600,1304,814,365,237,70,875,2365,807,422,1097,2551,1723,721,442,148,5374578.17503000000,10227.49767280000
Residential,1,MRT,MARTINDALE,NORTHEAST,BUILT-OUT,1980s/1990s,2011,,12988,3876,1522,0,6560,2985,0,0,3500,52,0,0,149,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,15,282,19,0,44,0,49,35,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,130,317,8,0,0,3,3350,2805,12228,133,9,5,0,350,782,715,1340,465,6609,6379,598,1109,450,420,1164,1281,838,440,227,82,597,1020,379,395,1234,1148,781,497,252,76,1195,2129,829,815,2398,2429,1619,937,479,158,2716744.34905000000,6713.93364052000
Residential,1,WIL,WILLOW PARK,SOUTH,BUILT-OUT,1960s/1970s,2011,,5308,2282,269,0,2706,1771,0,0,1587,0,16,228,439,0,10,0,0,0,0,0,2,0,0,222,0,396,6,0,0,0,8,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,38,1,0,0,0,0,0,0,2,0,0,0,423,308,872,15,0,1,1,1549,1463,3987,37,0,0,2,531,898,355,406,27,2660,2648,121,282,166,185,226,362,447,348,300,223,85,258,157,157,237,369,445,360,341,239,206,540,323,342,463,731,892,708,641,462,3398342.90464000000,7332.21434247000
Residential,1,SCA,SCARBORO,CENTRE,BUILT-OUT,INNER CITY,2011,,870,346,73,0,380,267,0,0,334,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,303,267,868,28,1,0,0,47,101,50,101,6,446,424,19,78,33,19,33,65,82,70,25,22,22,58,41,22,23,66,81,59,28,24,41,136,74,41,56,131,163,129,53,46,453685.27210000000,3058.96749666000
Residential,1,NEB,NEW BRIGHTON,SOUTHEAST,DEVELOPING,BUILDING OUT,2011,,7314,2789,1092,0,4525,2330,0,0,2300,142,0,72,275,0,0,0,0,0,0,0,0,0,0,72,62,118,0,0,0,0,0,0,0,0,0,0,0,142,118,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,244,208,471,6,22,0,20,2132,1942,6386,33,114,1,0,333,910,584,678,85,3670,3644,462,462,149,180,1083,816,304,148,50,16,424,523,122,203,1195,683,286,152,38,18,886,985,271,383,2278,1499,590,300,88,34,2864275.55642000000,6834.04723125000
Residential,1,PIN,PINERIDGE,NORTHEAST,BUILT-OUT,1960s/1970s,2011,,9626,3807,822,0,4810,2290,0,0,1731,607,0,714,628,0,127,0,0,0,0,0,0,0,1,660,186,1122,53,0,0,0,91,10,209,17,0,19,0,588,419,1658,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,311,1465,47,0,0,1,1663,1364,5172,62,0,5,0,854,1126,681,719,203,4780,4846,345,549,332,337,756,733,768,572,269,119,331,577,307,373,760,666,739,566,304,223,676,1126,639,710,1516,1399,1507,1138,573,342,2640566.41814000000,6501.02476866000
Residential,1,VIS,VISTA HEIGHTS,NORTHEAST,BUILT-OUT,1960s/1970s,2011,,2274,847,233,0,1105,399,0,0,380,20,0,41,371,0,32,0,0,0,0,0,3,0,0,36,0,82,5,0,0,0,29,2,45,3,0,0,0,19,4,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,349,78,1118,22,0,0,0,368,315,969,12,0,0,3,134,268,170,184,46,1139,1135,94,162,72,81,177,207,175,95,53,23,98,148,69,81,213,188,160,100,56,22,192,310,141,162,390,395,335,195,109,45,1140009.72099000000,4782.18048841000
Residential,1,MLR,MILLRISE,SOUTH,BUILT-OUT,1980s/1990s,2011,,6717,2629,430,0,3818,2061,0,0,1705,106,0,533,272,0,11,0,0,1,1,0,0,0,0,402,294,603,131,0,0,0,10,1,16,0,0,1,0,106,93,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,174,0,0,0,0,264,169,604,8,0,0,0,1682,1504,5133,22,0,1,2,520,790,482,610,63,3304,3413,179,383,259,287,468,494,611,317,136,170,167,389,192,269,428,550,634,346,166,272,346,772,451,556,896,1044,1245,663,302,442,1782149.66740000000,5910.48263865000
Residential,1,CRE,CRESCENT HEIGHTS,CENTRE,BUILT-OUT,INNER CITY,2011,,5895,3608,285,0,3989,1346,0,0,1154,62,11,1984,226,0,163,0,5,2,1,0,0,0,1,1789,465,2653,189,0,5,2,117,13,168,27,0,17,0,55,25,117,5,2,0,0,0,0,0,0,0,0,0,10,1,13,1,0,0,1,7,0,150,0,0,0,0,202,110,365,24,0,0,6,1056,732,2429,74,11,7,8,1540,1162,317,204,13,2961,2934,128,125,71,219,822,595,443,312,136,110,116,154,61,234,825,509,424,263,139,209,244,279,132,453,1647,1104,867,575,275,319,1625199.80500000000,5793.76856398000
Residential,1,FHT,FOREST HEIGHTS,EAST,BUILT-OUT,1960s/1970s,2011,,6185,2225,494,0,2967,1305,0,0,945,461,0,30,577,0,211,0,0,0,1,0,0,0,0,27,0,40,3,0,0,0,162,7,301,26,1,22,0,448,248,1401,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243,0,0,0,0,528,312,1528,49,0,0,0,912,738,2672,32,0,1,1,394,686,364,482,152,3165,3020,202,396,183,238,481,547,499,283,173,163,193,378,184,192,440,455,439,250,236,253,395,774,367,430,921,1002,938,533,409,416,1502426.84126000000,5192.34425423000
Residential,1,HAY,HAYSBORO,SOUTH,BUILT-OUT,1950s,2011,,6724,3634,337,0,3980,2132,0,0,1815,0,0,1775,9,0,35,0,0,0,0,0,0,0,5,1521,577,2288,240,0,9,0,31,5,46,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19,0,0,0,0,1769,1541,4371,43,0,3,0,1283,1257,396,359,35,3377,3347,139,219,161,262,670,538,583,366,216,223,130,247,118,271,615,444,522,370,280,350,269,466,279,533,1285,982,1105,736,496,573,2667756.60674000000,6542.85979724000
